"Region","Indicator","Unit","Date","Value"
"Ethiopia","Insurance","Index","2010",0
"Ethiopia","Media","Index","2010",0
"Ethiopia","Health care & waste management","Index","2010",100
"Ethiopia","Procedures","Number","2010",10
"Ethiopia","Time","days","2010",28
"Ethiopia","Ease of establishment index","0-100","2010",21.1
"Ethiopia","Strength of lease rights index","0-100","2010",74.9
"Ethiopia","Access to land information index","0-100","2010",0
"Ethiopia","Availability of land information index","0-100","2010",2.5
"Ethiopia","Time to lease private land","days","2010",75
"Ethiopia","Time to lease public land","days","2010",142
"Ethiopia","Strength of laws index","0-100","2010",49.9
"Ethiopia","Ease of process index","0-100","2010",74
"Ethiopia","Extent of judicial assistance index","0-100","2010",34.8
"France","Mining, oil & gas","Index","2010",100
"France","Agriculture & forestry","Index","2010",100
"France","Light manufacturing","Index","2010",80
"France","Telecom","Index","2010",100
"France","Electricity","Index","2010",100
"France","Banking","Index","2010",100
"France","Insurance","Index","2010",100
"France","Transport","Index","2010",59.6
"France","Media","Index","2010",20
"France","Construction, tourism & retail","Index","2010",100
"France","Health care & waste management","Index","2010",100
"France","Procedures","Number","2010",7
"France","Time","days","2010",9
"France","Ease of establishment index","0-100","2010",77.5
"France","Strength of lease rights index","0-100","2010",99.9
"France","Strength of ownership rights index","0-100","2010",100
"France","Access to land information index","0-100","2010",47.4
"France","Availability of land information index","0-100","2010",90
"France","Time to lease private land","days","2010",91
"France","Time to lease public land","days","2010",142
"France","Strength of laws index","0-100","2010",90
"France","Ease of process index","0-100","2010",86.6
"France","Extent of judicial assistance index","0-100","2010",94
"Georgia","Mining, oil & gas","Index","2010",100
"Georgia","Agriculture & forestry","Index","2010",100
"Georgia","Light manufacturing","Index","2010",100
"Georgia","Telecom","Index","2010",100
"Georgia","Electricity","Index","2010",100
"Georgia","Banking","Index","2010",100
"Georgia","Insurance","Index","2010",100
"Georgia","Transport","Index","2010",100
"Georgia","Media","Index","2010",100
"Georgia","Construction, tourism & retail","Index","2010",100
"Georgia","Health care & waste management","Index","2010",100
"Georgia","Procedures","Number","2010",4
"Georgia","Time","days","2010",4
"Georgia","Ease of establishment index","0-100","2010",84.2
"Georgia","Strength of lease rights index","0-100","2010",86.7
"Georgia","Strength of ownership rights index","0-100","2010",100
"Georgia","Access to land information index","0-100","2010",52.6
"Georgia","Availability of land information index","0-100","2010",80
"Georgia","Time to lease private land","days","2010",8
"Georgia","Time to lease public land","days","2010",50
"Georgia","Strength of laws index","0-100","2010",85.8
"Georgia","Ease of process index","0-100","2010",75.2
"Georgia","Extent of judicial assistance index","0-100","2010",53.6
"Ghana","Mining, oil & gas","Index","2010",90
"Ghana","Agriculture & forestry","Index","2010",100
"Ghana","Light manufacturing","Index","2010",100
"Ghana","Telecom","Index","2010",100
"Ghana","Electricity","Index","2010",100
"Ghana","Banking","Index","2010",100
"Ghana","Insurance","Index","2010",100
"Ghana","Transport","Index","2010",100
"Ghana","Media","Index","2010",100
"Ghana","Construction, tourism & retail","Index","2010",100
"Ghana","Health care & waste management","Index","2010",100
"Ghana","Procedures","Number","2010",10
"Ghana","Time","days","2010",72
"Ghana","Ease of establishment index","0-100","2010",34.2
"Ghana","Strength of lease rights index","0-100","2010",90
"Ghana","Access to land information index","0-100","2010",30
"Ghana","Availability of land information index","0-100","2010",85
"Ghana","Time to lease private land","days","2010",104
"Ghana","Time to lease public land","days","2010",247
"Ghana","Strength of laws index","0-100","2010",74.9
"Ghana","Ease of process index","0-100","2010",88.5
"Ghana","Extent of judicial assistance index","0-100","2010",40.9
"Greece","Mining, oil & gas","Index","2010",100
"Greece","Agriculture & forestry","Index","2010",100
"Greece","Light manufacturing","Index","2010",100
"Greece","Telecom","Index","2010",100
"Greece","Electricity","Index","2010",0
"Greece","Banking","Index","2010",100
"Greece","Insurance","Index","2010",100
"Greece","Transport","Index","2010",49.4
"Greece","Media","Index","2010",100
"Greece","Construction, tourism & retail","Index","2010",100
"Greece","Health care & waste management","Index","2010",100
"Greece","Procedures","Number","2010",18
"Greece","Time","days","2010",22
"Greece","Ease of establishment index","0-100","2010",68.4
"Greece","Strength of lease rights index","0-100","2010",85.7
"Greece","Strength of ownership rights index","0-100","2010",100
"Greece","Access to land information index","0-100","2010",47.4
"Greece","Availability of land information index","0-100","2010",80
"Greece","Time to lease private land","days","2010",15
"Greece","Time to lease public land","days","2010",20
"Greece","Strength of laws index","0-100","2010",97.4
"Greece","Ease of process index","0-100","2010",86.1
"Greece","Extent of judicial assistance index","0-100","2010",48.6
"Guatemala","Mining, oil & gas","Index","2010",100
"Guatemala","Agriculture & forestry","Index","2010",100
"Guatemala","Light manufacturing","Index","2010",100
"Guatemala","Telecom","Index","2010",100
"Guatemala","Electricity","Index","2010",100
"Guatemala","Banking","Index","2010",100
"Guatemala","Insurance","Index","2010",100
"Guatemala","Transport","Index","2010",100
"Guatemala","Media","Index","2010",100
"Guatemala","Construction, tourism & retail","Index","2010",100
"Guatemala","Health care & waste management","Index","2010",100
"Guatemala","Procedures","Number","2010",12
"Guatemala","Time","days","2010",30
"Guatemala","Ease of establishment index","0-100","2010",57.9
"Guatemala","Strength of lease rights index","0-100","2010",78.6
"Guatemala","Strength of ownership rights index","0-100","2010",100
"Guatemala","Access to land information index","0-100","2010",27.8
"Guatemala","Availability of land information index","0-100","2010",70
"Guatemala","Time to lease private land","days","2010",34
"Guatemala","Time to lease public land","days","2010",168
"Guatemala","Strength of laws index","0-100","2010",91.6
"Guatemala","Ease of process index","0-100","2010",72.3
"Guatemala","Extent of judicial assistance index","0-100","2010",58.4
"Haiti","Mining, oil & gas","Index","2010",100
"Haiti","Agriculture & forestry","Index","2010",100
"Haiti","Light manufacturing","Index","2010",100
"Haiti","Telecom","Index","2010",100
"Haiti","Electricity","Index","2010",100
"Haiti","Banking","Index","2010",49
"Haiti","Insurance","Index","2010",100
"Haiti","Transport","Index","2010",80
"Haiti","Media","Index","2010",100
"Haiti","Construction, tourism & retail","Index","2010",100
"Haiti","Health care & waste management","Index","2010",100
"Haiti","Procedures","Number","2010",13
"Haiti","Time","days","2010",212
"Haiti","Ease of establishment index","0-100","2010",63.2
"Haiti","Strength of lease rights index","0-100","2010",71.4
"Haiti","Strength of ownership rights index","0-100","2010",87.5
"Haiti","Access to land information index","0-100","2010",30
"Haiti","Availability of land information index","0-100","2010",40
"Haiti","Time to lease private land","days","2010",90
"Haiti","Time to lease public land","days","2010",219
"Haiti","Strength of laws index","0-100","2010",79.9
"Haiti","Ease of process index","0-100","2010",74.9
"Haiti","Extent of judicial assistance index","0-100","2010",28.5
"Honduras","Mining, oil & gas","Index","2010",100
"Honduras","Agriculture & forestry","Index","2010",100
"Honduras","Light manufacturing","Index","2010",100
"Honduras","Telecom","Index","2010",100
"Honduras","Electricity","Index","2010",100
"Honduras","Banking","Index","2010",100
"Honduras","Insurance","Index","2010",100
"Honduras","Transport","Index","2010",89.8
"Honduras","Media","Index","2010",100
"Honduras","Construction, tourism & retail","Index","2010",100
"Honduras","Health care & waste management","Index","2010",100
"Honduras","Procedures","Number","2010",15
"Honduras","Time","days","2010",35
"Honduras","Ease of establishment index","0-100","2010",68.4
"Honduras","Strength of lease rights index","0-100","2010",78.6
"Honduras","Strength of ownership rights index","0-100","2010",100
"Honduras","Access to land information index","0-100","2010",55.6
"Honduras","Availability of land information index","0-100","2010",75
"Honduras","Time to lease private land","days","2010",61
"Honduras","Time to lease public land","days","2010",182
"Honduras","Strength of laws index","0-100","2010",97.6
"Honduras","Ease of process index","0-100","2010",73.3
"Honduras","Extent of judicial assistance index","0-100","2010",59.5
"India","Mining, oil & gas","Index","2010",100
"India","Agriculture & forestry","Index","2010",50
"India","Light manufacturing","Index","2010",81.5
"India","Telecom","Index","2010",74
"India","Electricity","Index","2010",100
"India","Banking","Index","2010",87
"India","Insurance","Index","2010",26
"India","Transport","Index","2010",59.6
"India","Media","Index","2010",63
"India","Construction, tourism & retail","Index","2010",83.7
"India","Health care & waste management","Index","2010",100
"India","Procedures","Number","2010",16
"India","Time","days","2010",46
"India","Ease of establishment index","0-100","2010",76.3
"India","Strength of lease rights index","0-100","2010",92.9
"India","Strength of ownership rights index","0-100","2010",87.5
"India","Access to land information index","0-100","2010",15.8
"India","Availability of land information index","0-100","2010",85
"India","Time to lease private land","days","2010",90
"India","Time to lease public land","days","2010",295
"India","Strength of laws index","0-100","2010",88.5
"India","Ease of process index","0-100","2010",67.6
"India","Extent of judicial assistance index","0-100","2010",53.4
"Indonesia","Mining, oil & gas","Index","2010",97.5
"Indonesia","Agriculture & forestry","Index","2010",72
"Indonesia","Light manufacturing","Index","2010",68.8
"Indonesia","Telecom","Index","2010",57
"Indonesia","Electricity","Index","2010",95
"Indonesia","Banking","Index","2010",99
"Indonesia","Insurance","Index","2010",80
"Indonesia","Transport","Index","2010",49
"Indonesia","Media","Index","2010",5
"Indonesia","Construction, tourism & retail","Index","2010",85
"Indonesia","Health care & waste management","Index","2010",82.5
"Indonesia","Procedures","Number","2010",12
"Indonesia","Time","days","2010",86
"Indonesia","Ease of establishment index","0-100","2010",52.6
"Indonesia","Strength of lease rights index","0-100","2010",78.6
"Indonesia","Access to land information index","0-100","2010",21.4
"Indonesia","Availability of land information index","0-100","2010",85
"Indonesia","Time to lease private land","days","2010",35
"Indonesia","Time to lease public land","days","2010",81
"Indonesia","Strength of laws index","0-100","2010",95.4
"Indonesia","Ease of process index","0-100","2010",81.8
"Indonesia","Extent of judicial assistance index","0-100","2010",41.3
"Ireland","Mining, oil & gas","Index","2010",100
"Ireland","Agriculture & forestry","Index","2010",100
"Ireland","Light manufacturing","Index","2010",100
"Ireland","Telecom","Index","2010",100
"Ireland","Electricity","Index","2010",100
"Ireland","Banking","Index","2010",100
"Ireland","Insurance","Index","2010",100
"Ireland","Transport","Index","2010",79.6
"Ireland","Media","Index","2010",100
"Ireland","Construction, tourism & retail","Index","2010",100
"Ireland","Health care & waste management","Index","2010",100
"Ireland","Procedures","Number","2010",5
"Ireland","Time","days","2010",14
"Ireland","Ease of establishment index","0-100","2010",70
"Ireland","Strength of lease rights index","0-100","2010",92.9
"Ireland","Strength of ownership rights index","0-100","2010",100
"Ireland","Access to land information index","0-100","2010",50
"Ireland","Availability of land information index","0-100","2010",100
"Ireland","Time to lease private land","days","2010",70
"Ireland","Time to lease public land","days","2010",77
"Ireland","Strength of laws index","0-100","2010",94.9
"Ireland","Ease of process index","0-100","2010",79.6
"Ireland","Extent of judicial assistance index","0-100","2010",75.8
"Japan","Mining, oil & gas","Index","2010",100
"Japan","Agriculture & forestry","Index","2010",100
"Japan","Light manufacturing","Index","2010",100
"Japan","Telecom","Index","2010",83.3
"Japan","Electricity","Index","2010",100
"Japan","Banking","Index","2010",100
"Japan","Insurance","Index","2010",100
"Japan","Transport","Index","2010",39.8
"Japan","Media","Index","2010",60
"Japan","Construction, tourism & retail","Index","2010",100
"Japan","Health care & waste management","Index","2010",50
"Japan","Procedures","Number","2010",10
"Japan","Time","days","2010",25
"Japan","Ease of establishment index","0-100","2010",81.6
"Japan","Strength of lease rights index","0-100","2010",85.7
"Japan","Strength of ownership rights index","0-100","2010",100
"Japan","Access to land information index","0-100","2010",30.8
"Japan","Availability of land information index","0-100","2010",75
"Japan","Time to lease private land","days","2010",17
"Japan","Time to lease public land","days","2010",96
"Japan","Strength of laws index","0-100","2010",95.4
"Japan","Ease of process index","0-100","2010",77.7
"Japan","Extent of judicial assistance index","0-100","2010",65.9
"Kazakhstan","Mining, oil & gas","Index","2010",100
"Kazakhstan","Agriculture & forestry","Index","2010",100
"Kazakhstan","Light manufacturing","Index","2010",100
"Kazakhstan","Telecom","Index","2010",49
"Kazakhstan","Electricity","Index","2010",100
"Kazakhstan","Banking","Index","2010",100
"Kazakhstan","Insurance","Index","2010",100
"Kazakhstan","Transport","Index","2010",100
"Kazakhstan","Media","Index","2010",20
"Kazakhstan","Construction, tourism & retail","Index","2010",100
"Kazakhstan","Health care & waste management","Index","2010",100
"Kazakhstan","Procedures","Number","2010",9
"Kazakhstan","Time","days","2010",34
"Kazakhstan","Ease of establishment index","0-100","2010",65.8
"Kazakhstan","Strength of lease rights index","0-100","2010",86.7
"Kazakhstan","Strength of ownership rights index","0-100","2010",66.7
"Kazakhstan","Access to land information index","0-100","2010",36.8
"Kazakhstan","Availability of land information index","0-100","2010",95
"Kazakhstan","Time to lease private land","days","2010",37
"Kazakhstan","Time to lease public land","days","2010",159
"Kazakhstan","Strength of laws index","0-100","2010",77.5
"Kazakhstan","Ease of process index","0-100","2010",70.4
"Kazakhstan","Extent of judicial assistance index","0-100","2010",78.2
"Kenya","Mining, oil & gas","Index","2010",100
"Kenya","Agriculture & forestry","Index","2010",100
"Kenya","Light manufacturing","Index","2010",100
"Kenya","Telecom","Index","2010",70
"Kenya","Electricity","Index","2010",92.9
"Kenya","Banking","Index","2010",100
"Kenya","Insurance","Index","2010",66.7
"Kenya","Transport","Index","2010",70
"Kenya","Construction, tourism & retail","Index","2010",100
"Kenya","Health care & waste management","Index","2010",100
"Kenya","Procedures","Number","2010",12
"Kenya","Time","days","2010",34
"Kenya","Ease of establishment index","0-100","2010",57.9
"Kenya","Strength of lease rights index","0-100","2010",78.6
"Kenya","Strength of ownership rights index","0-100","2010",100
"Kenya","Access to land information index","0-100","2010",22.2
"Kenya","Availability of land information index","0-100","2010",85
"Kenya","Time to lease private land","days","2010",72
"Kenya","Time to lease public land","days","2010",113
"Kenya","Strength of laws index","0-100","2010",94.9
"Kenya","Ease of process index","0-100","2010",77.1
"Kenya","Extent of judicial assistance index","0-100","2010",56.3
"Korea, Rep.","Mining, oil & gas","Index","2010",100
"Korea, Rep.","Agriculture & forestry","Index","2010",100
"Korea, Rep.","Light manufacturing","Index","2010",100
"Korea, Rep.","Telecom","Index","2010",49
"Korea, Rep.","Electricity","Index","2010",85.4
"Korea, Rep.","Banking","Index","2010",100
"Korea, Rep.","Insurance","Index","2010",100
"Korea, Rep.","Transport","Index","2010",79.6
"Korea, Rep.","Media","Index","2010",39.5
"Korea, Rep.","Construction, tourism & retail","Index","2010",100
"Korea, Rep.","Health care & waste management","Index","2010",100
"Korea, Rep.","Procedures","Number","2010",11
"Korea, Rep.","Time","days","2010",17
"Korea, Rep.","Ease of establishment index","0-100","2010",71.1
"Korea, Rep.","Strength of lease rights index","0-100","2010",85.7
"Korea, Rep.","Strength of ownership rights index","0-100","2010",100
"Korea, Rep.","Access to land information index","0-100","2010",68.4
"Korea, Rep.","Availability of land information index","0-100","2010",70
"Korea, Rep.","Time to lease private land","days","2010",10
"Korea, Rep.","Time to lease public land","days","2010",53
"Korea, Rep.","Strength of laws index","0-100","2010",94.9
"Korea, Rep.","Ease of process index","0-100","2010",81.9
"Korea, Rep.","Extent of judicial assistance index","0-100","2010",70.2
"Kosovo","Mining, oil & gas","Index","2010",100
"Kosovo","Agriculture & forestry","Index","2010",100
"Kosovo","Light manufacturing","Index","2010",100
"Kosovo","Telecom","Index","2010",100
"Kosovo","Electricity","Index","2010",100
"Kosovo","Banking","Index","2010",100
"Kosovo","Insurance","Index","2010",100
"Kosovo","Transport","Index","2010",90
"Kosovo","Media","Index","2010",100
"Kosovo","Construction, tourism & retail","Index","2010",100
"Kosovo","Health care & waste management","Index","2010",100
"Kosovo","Procedures","Number","2010",11
"Kosovo","Time","days","2010",54
"Kosovo","Ease of establishment index","0-100","2010",73.7
"Kosovo","Strength of lease rights index","0-100","2010",85.7
"Kosovo","Strength of ownership rights index","0-100","2010",100
"Kosovo","Access to land information index","0-100","2010",47.4
"Kosovo","Availability of land information index","0-100","2010",65
"Kosovo","Time to lease private land","days","2010",25
"Kosovo","Time to lease public land","days","2010",59
"Kosovo","Strength of laws index","0-100","2010",74.9
"Kosovo","Ease of process index","0-100","2010",63.9
"Kosovo","Extent of judicial assistance index","0-100","2010",27.5
"Kyrgyz Republic","Mining, oil & gas","Index","2010",100
"Kyrgyz Republic","Agriculture & forestry","Index","2010",100
"Kyrgyz Republic","Light manufacturing","Index","2010",100
"Kyrgyz Republic","Telecom","Index","2010",100
"Kyrgyz Republic","Electricity","Index","2010",100
"Kyrgyz Republic","Banking","Index","2010",100
"Kyrgyz Republic","Insurance","Index","2010",100
"Kyrgyz Republic","Transport","Index","2010",79.6
"Kyrgyz Republic","Media","Index","2010",100
"Kyrgyz Republic","Construction, tourism & retail","Index","2010",100
"Kyrgyz Republic","Health care & waste management","Index","2010",100
"Kyrgyz Republic","Procedures","Number","2010",4
"Kyrgyz Republic","Time","days","2010",12
"Kyrgyz Republic","Ease of establishment index","0-100","2010",73.7
"Kyrgyz Republic","Strength of lease rights index","0-100","2010",91.2
"Kyrgyz Republic","Access to land information index","0-100","2010",55.6
"Kyrgyz Republic","Availability of land information index","0-100","2010",82.5
"Kyrgyz Republic","Time to lease private land","days","2010",15
"Kyrgyz Republic","Time to lease public land","days","2010",154
"Kyrgyz Republic","Strength of laws index","0-100","2010",74.9
"Kyrgyz Republic","Ease of process index","0-100","2010",72.3
"Kyrgyz Republic","Extent of judicial assistance index","0-100","2010",61.7
"Liberia","Mining, oil & gas","Index","2010",100
"Liberia","Agriculture & forestry","Index","2010",100
"Liberia","Light manufacturing","Index","2010",100
"Liberia","Telecom","Index","2010",100
"Liberia","Electricity","Index","2010",71.4
"Liberia","Banking","Index","2010",100
"Liberia","Insurance","Index","2010",100
"Liberia","Media","Index","2010",100
"Liberia","Construction, tourism & retail","Index","2010",100
"Liberia","Health care & waste management","Index","2010",100
"Liberia","Procedures","Number","2010",8
"Liberia","Time","days","2010",25
"Liberia","Ease of establishment index","0-100","2010",55.3
"Liberia","Strength of lease rights index","0-100","2010",57.7
"Liberia","Access to land information index","0-100","2010",28.6
"Liberia","Availability of land information index","0-100","2010",15
"Liberia","Time to lease private land","days","2010",28
"Liberia","Time to lease public land","days","2010",193
"Liberia","Strength of laws index","0-100","2010",44.9
"Liberia","Ease of process index","0-100","2010",56.4
"Liberia","Extent of judicial assistance index","0-100","2010",42
"Macedonia, FYR","Mining, oil & gas","Index","2010",100
"Macedonia, FYR","Agriculture & forestry","Index","2010",100
"Macedonia, FYR","Light manufacturing","Index","2010",100
"Macedonia, FYR","Telecom","Index","2010",100
"Macedonia, FYR","Electricity","Index","2010",100
"Macedonia, FYR","Banking","Index","2010",100
"Macedonia, FYR","Insurance","Index","2010",100
"Macedonia, FYR","Transport","Index","2010",79.6
"Macedonia, FYR","Media","Index","2010",100
"Macedonia, FYR","Construction, tourism & retail","Index","2010",100
"Macedonia, FYR","Health care & waste management","Index","2010",100
"Macedonia, FYR","Procedures","Number","2010",6
"Macedonia, FYR","Time","days","2010",8
"Macedonia, FYR","Ease of establishment index","0-100","2010",76.3
"Macedonia, FYR","Strength of lease rights index","0-100","2010",85.6
"Macedonia, FYR","Strength of ownership rights index","0-100","2010",100
"Macedonia, FYR","Access to land information index","0-100","2010",68.4
"Macedonia, FYR","Availability of land information index","0-100","2010",90
"Macedonia, FYR","Time to lease private land","days","2010",13
"Macedonia, FYR","Time to lease public land","days","2010",79
"Macedonia, FYR","Strength of laws index","0-100","2010",93.1
"Macedonia, FYR","Ease of process index","0-100","2010",74.9
"Macedonia, FYR","Extent of judicial assistance index","0-100","2010",69.7
"Madagascar","Mining, oil & gas","Index","2010",100
"Madagascar","Agriculture & forestry","Index","2010",100
"Madagascar","Light manufacturing","Index","2010",100
"Madagascar","Telecom","Index","2010",74.5
"Madagascar","Banking","Index","2010",100
"Madagascar","Insurance","Index","2010",100
"Madagascar","Media","Index","2010",100
"Madagascar","Construction, tourism & retail","Index","2010",100
"Madagascar","Health care & waste management","Index","2010",100
"Madagascar","Procedures","Number","2010",3
"Madagascar","Time","days","2010",12
"Madagascar","Ease of establishment index","0-100","2010",65
"Madagascar","Strength of lease rights index","0-100","2010",84.5
"Madagascar","Strength of ownership rights index","0-100","2010",75
"Madagascar","Access to land information index","0-100","2010",26.3
"Madagascar","Availability of land information index","0-100","2010",85
"Madagascar","Time to lease private land","days","2010",81
"Madagascar","Time to lease public land","days","2010",132
"Madagascar","Strength of laws index","0-100","2010",85
"Madagascar","Ease of process index","0-100","2010",74.2
"Madagascar","Extent of judicial assistance index","0-100","2010",83.3
"Malaysia","Mining, oil & gas","Index","2010",70
"Malaysia","Agriculture & forestry","Index","2010",85
"Malaysia","Light manufacturing","Index","2010",100
"Malaysia","Telecom","Index","2010",39.5
"Malaysia","Electricity","Index","2010",30
"Malaysia","Banking","Index","2010",49
"Malaysia","Insurance","Index","2010",49
"Malaysia","Transport","Index","2010",100
"Malaysia","Media","Index","2010",65
"Malaysia","Construction, tourism & retail","Index","2010",90
"Malaysia","Health care & waste management","Index","2010",65
"Malaysia","Procedures","Number","2010",11
"Malaysia","Time","days","2010",14
"Malaysia","Ease of establishment index","0-100","2010",60.5
"Malaysia","Strength of lease rights index","0-100","2010",78.5
"Malaysia","Strength of ownership rights index","0-100","2010",87.5
"Malaysia","Access to land information index","0-100","2010",23.1
"Malaysia","Availability of land information index","0-100","2010",85
"Malaysia","Time to lease private land","days","2010",96
"Malaysia","Time to lease public land","days","2010",355
"Malaysia","Strength of laws index","0-100","2010",94.9
"Malaysia","Ease of process index","0-100","2010",81.8
"Malaysia","Extent of judicial assistance index","0-100","2010",66.7
"Mali","Mining, oil & gas","Index","2010",95
"Mali","Agriculture & forestry","Index","2010",100
"Mali","Light manufacturing","Index","2010",100
"Mali","Telecom","Index","2010",100
"Mali","Electricity","Index","2010",100
"Mali","Banking","Index","2010",100
"Mali","Insurance","Index","2010",100
"Mali","Transport","Index","2010",100
"Mali","Media","Index","2010",49
"Mali","Construction, tourism & retail","Index","2010",100
"Mali","Health care & waste management","Index","2010",100
"Mali","Procedures","Number","2010",8
"Mali","Time","days","2010",29
"Mali","Ease of establishment index","0-100","2010",42.5
"Mali","Strength of lease rights index","0-100","2010",80
"Mali","Strength of ownership rights index","0-100","2010",50
"Mali","Access to land information index","0-100","2010",28.6
"Mali","Availability of land information index","0-100","2010",5
"Mali","Time to lease public land","days","2010",63
"Mali","Strength of laws index","0-100","2010",80
"Mali","Ease of process index","0-100","2010",67.5
"Mali","Extent of judicial assistance index","0-100","2010",8.3
"Mauritius","Mining, oil & gas","Index","2010",100
"Mauritius","Agriculture & forestry","Index","2010",100
"Mauritius","Light manufacturing","Index","2010",100
"Mauritius","Telecom","Index","2010",100
"Mauritius","Electricity","Index","2010",100
"Mauritius","Banking","Index","2010",100
"Mauritius","Insurance","Index","2010",100
"Mauritius","Transport","Index","2010",100
"Mauritius","Media","Index","2010",60
"Mauritius","Construction, tourism & retail","Index","2010",100
"Mauritius","Health care & waste management","Index","2010",100
"Mauritius","Procedures","Number","2010",9
"Mauritius","Time","days","2010",11
"Mauritius","Ease of establishment index","0-100","2010",68.4
"Mauritius","Strength of lease rights index","0-100","2010",90
"Mauritius","Strength of ownership rights index","0-100","2010",87.5
"Mauritius","Access to land information index","0-100","2010",31.3
"Mauritius","Availability of land information index","0-100","2010",95
"Mauritius","Time to lease private land","days","2010",19
"Mauritius","Time to lease public land","days","2010",100
"Mauritius","Strength of laws index","0-100","2010",84.9
"Mauritius","Ease of process index","0-100","2010",71.2
"Mauritius","Extent of judicial assistance index","0-100","2010",77.1
"Mexico","Mining, oil & gas","Index","2010",50
"Mexico","Agriculture & forestry","Index","2010",49
"Mexico","Light manufacturing","Index","2010",100
"Mexico","Telecom","Index","2010",74.5
"Mexico","Electricity","Index","2010",0
"Mexico","Banking","Index","2010",100
"Mexico","Insurance","Index","2010",49
"Mexico","Transport","Index","2010",54.4
"Mexico","Media","Index","2010",24.5
"Mexico","Construction, tourism & retail","Index","2010",100
"Mexico","Health care & waste management","Index","2010",100
"Mexico","Procedures","Number","2010",11
"Mexico","Time","days","2010",31
"Mexico","Ease of establishment index","0-100","2010",65.8
"Mexico","Strength of lease rights index","0-100","2010",81.3
"Mexico","Strength of ownership rights index","0-100","2010",100
"Mexico","Access to land information index","0-100","2010",33.3
"Mexico","Availability of land information index","0-100","2010",90
"Mexico","Time to lease private land","days","2010",83
"Mexico","Time to lease public land","days","2010",151
"Mexico","Strength of laws index","0-100","2010",79.1
"Mexico","Ease of process index","0-100","2010",84.7
"Mexico","Extent of judicial assistance index","0-100","2010",52.7
"Moldova","Mining, oil & gas","Index","2010",100
"Moldova","Agriculture & forestry","Index","2010",100
"Moldova","Light manufacturing","Index","2010",100
"Moldova","Telecom","Index","2010",100
"Moldova","Electricity","Index","2010",100
"Moldova","Banking","Index","2010",100
"Moldova","Insurance","Index","2010",100
"Moldova","Transport","Index","2010",100
"Moldova","Media","Index","2010",74.5
"Moldova","Construction, tourism & retail","Index","2010",100
"Moldova","Health care & waste management","Index","2010",100
"Moldova","Procedures","Number","2010",9
"Moldova","Time","days","2010",10
"Moldova","Ease of establishment index","0-100","2010",70
"Moldova","Strength of lease rights index","0-100","2010",79.9
"Moldova","Strength of ownership rights index","0-100","2010",100
"Moldova","Access to land information index","0-100","2010",52.6
"Moldova","Availability of land information index","0-100","2010",70
"Moldova","Time to lease private land","days","2010",19
"Moldova","Time to lease public land","days","2010",75
"Moldova","Strength of laws index","0-100","2010",84
"Moldova","Ease of process index","0-100","2010",81.8
"Moldova","Extent of judicial assistance index","0-100","2010",60.9
"Montenegro","Mining, oil & gas","Index","2010",100
"Montenegro","Agriculture & forestry","Index","2010",100
"Montenegro","Light manufacturing","Index","2010",100
"Montenegro","Telecom","Index","2010",100
"Montenegro","Electricity","Index","2010",100
"Montenegro","Banking","Index","2010",100
"Montenegro","Insurance","Index","2010",100
"Montenegro","Transport","Index","2010",100
"Montenegro","Media","Index","2010",100
"Montenegro","Construction, tourism & retail","Index","2010",100
"Montenegro","Health care & waste management","Index","2010",100
"Montenegro","Procedures","Number","2010",14
"Montenegro","Time","days","2010",15
"Montenegro","Ease of establishment index","0-100","2010",78.9
"Montenegro","Strength of lease rights index","0-100","2010",69.2
"Montenegro","Strength of ownership rights index","0-100","2010",100
"Montenegro","Access to land information index","0-100","2010",78.9
"Montenegro","Availability of land information index","0-100","2010",65
"Montenegro","Time to lease private land","days","2010",40
"Montenegro","Time to lease public land","days","2010",185
"Montenegro","Strength of laws index","0-100","2010",63.5
"Montenegro","Ease of process index","0-100","2010",60
"Montenegro","Extent of judicial assistance index","0-100","2010",46.5
"Morocco","Mining, oil & gas","Index","2010",93.8
"Morocco","Agriculture & forestry","Index","2010",100
"Morocco","Light manufacturing","Index","2010",100
"Morocco","Telecom","Index","2010",100
"Morocco","Electricity","Index","2010",0
"Morocco","Banking","Index","2010",100
"Morocco","Insurance","Index","2010",100
"Morocco","Transport","Index","2010",39.8
"Morocco","Media","Index","2010",100
"Morocco","Construction, tourism & retail","Index","2010",100
"Morocco","Health care & waste management","Index","2010",100
"Morocco","Procedures","Number","2010",8
"Morocco","Time","days","2010",18
"Morocco","Ease of establishment index","0-100","2010",55.3
"Morocco","Strength of lease rights index","0-100","2010",86.8
"Morocco","Access to land information index","0-100","2010",73.7
"Morocco","Availability of land information index","0-100","2010",65
"Morocco","Time to lease private land","days","2010",101
"Morocco","Time to lease public land","days","2010",296
"Morocco","Strength of laws index","0-100","2010",97.6
"Morocco","Ease of process index","0-100","2010",69.5
"Morocco","Extent of judicial assistance index","0-100","2010",64.7
"Mozambique","Mining, oil & gas","Index","2010",100
"Mozambique","Agriculture & forestry","Index","2010",100
"Mozambique","Light manufacturing","Index","2010",100
"Mozambique","Telecom","Index","2010",75
"Mozambique","Electricity","Index","2010",100
"Mozambique","Banking","Index","2010",100
"Mozambique","Insurance","Index","2010",100
"Mozambique","Transport","Index","2010",100
"Mozambique","Media","Index","2010",20
"Mozambique","Construction, tourism & retail","Index","2010",100
"Mozambique","Health care & waste management","Index","2010",100
"Mozambique","Procedures","Number","2010",12
