"country","indicator","Unit","Date","Value"
"Uruguay","Rank","rank, lowest=""Very Clean""","2013",19
"Uruguay","Rank","rank, lowest=""Very Clean""","2014",21
"Uruguay","Rank","rank, lowest=""Very Clean""","2015",21
"Uruguay","Rank","rank, lowest=""Very Clean""","2016",21
"Uruguay","Regional Rank","rank, lowest=""Very Clean""","2010",5
"Uruguay","Regional Rank","rank, lowest=""Very Clean""","2011",6
"Uruguay","Regional Rank","rank, lowest=""Very Clean""","2012",4
"Uruguay","Regional Rank","rank, lowest=""Very Clean""","2013",3
"Uruguay","Regional Rank","rank, lowest=""Very Clean""","2014",4
"Uruguay","CPI Score","score, 100=""Very Clean""","2001",51
"Uruguay","CPI Score","score, 100=""Very Clean""","2002",51
"Uruguay","CPI Score","score, 100=""Very Clean""","2003",55
"Uruguay","CPI Score","score, 100=""Very Clean""","2004",62
"Uruguay","CPI Score","score, 100=""Very Clean""","2005",59
"Uruguay","CPI Score","score, 100=""Very Clean""","2006",64
"Uruguay","CPI Score","score, 100=""Very Clean""","2007",67
"Uruguay","CPI Score","score, 100=""Very Clean""","2008",69
"Uruguay","CPI Score","score, 100=""Very Clean""","2009",67
"Uruguay","CPI Score","score, 100=""Very Clean""","2010",69
"Uruguay","CPI Score","score, 100=""Very Clean""","2011",70.4446
"Uruguay","CPI Score","score, 100=""Very Clean""","2012",72
"Uruguay","CPI Score","score, 100=""Very Clean""","2013",73
"Uruguay","CPI Score","score, 100=""Very Clean""","2014",73
"Uruguay","CPI Score","score, 100=""Very Clean""","2015",74
"Uruguay","CPI Score","score, 100=""Very Clean""","2016",71
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",65
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",66.02769
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",70
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",71
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",71
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",71.228
"Uruguay","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",66
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",71
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",75.44548
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",75
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",75
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",75
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",76.772
"Uruguay","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",75
"Venezuela","Rank","rank, lowest=""Very Clean""","2001",69
"Venezuela","Rank","rank, lowest=""Very Clean""","2002",81
"Venezuela","Rank","rank, lowest=""Very Clean""","2003",100
"Venezuela","Rank","rank, lowest=""Very Clean""","2004",114
"Venezuela","Rank","rank, lowest=""Very Clean""","2005",130
"Venezuela","Rank","rank, lowest=""Very Clean""","2006",138
"Venezuela","Rank","rank, lowest=""Very Clean""","2007",162
"Venezuela","Rank","rank, lowest=""Very Clean""","2008",158
"Venezuela","Rank","rank, lowest=""Very Clean""","2009",162
"Venezuela","Rank","rank, lowest=""Very Clean""","2010",164
"Venezuela","Rank","rank, lowest=""Very Clean""","2011",172
"Venezuela","Rank","rank, lowest=""Very Clean""","2012",165
"Venezuela","Rank","rank, lowest=""Very Clean""","2013",160
"Venezuela","Rank","rank, lowest=""Very Clean""","2014",161
"Venezuela","Rank","rank, lowest=""Very Clean""","2015",158
"Venezuela","Rank","rank, lowest=""Very Clean""","2016",166
"Venezuela","Regional Rank","rank, lowest=""Very Clean""","2010",28
"Venezuela","Regional Rank","rank, lowest=""Very Clean""","2011",31
"Venezuela","Regional Rank","rank, lowest=""Very Clean""","2012",31
"Venezuela","Regional Rank","rank, lowest=""Very Clean""","2013",31
"Venezuela","Regional Rank","rank, lowest=""Very Clean""","2014",30
"Venezuela","CPI Score","score, 100=""Very Clean""","2001",28
"Venezuela","CPI Score","score, 100=""Very Clean""","2002",25
"Venezuela","CPI Score","score, 100=""Very Clean""","2003",24
"Venezuela","CPI Score","score, 100=""Very Clean""","2004",23
"Venezuela","CPI Score","score, 100=""Very Clean""","2005",23
"Venezuela","CPI Score","score, 100=""Very Clean""","2006",23
"Venezuela","CPI Score","score, 100=""Very Clean""","2007",20
"Venezuela","CPI Score","score, 100=""Very Clean""","2008",19
"Venezuela","CPI Score","score, 100=""Very Clean""","2009",19
"Venezuela","CPI Score","score, 100=""Very Clean""","2010",20
"Venezuela","CPI Score","score, 100=""Very Clean""","2011",18.89497
"Venezuela","CPI Score","score, 100=""Very Clean""","2012",19
"Venezuela","CPI Score","score, 100=""Very Clean""","2013",20
"Venezuela","CPI Score","score, 100=""Very Clean""","2014",19
"Venezuela","CPI Score","score, 100=""Very Clean""","2015",17
"Venezuela","CPI Score","score, 100=""Very Clean""","2016",17
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",18
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",17.23622
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",15
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",16
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",16
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",12.644
"Venezuela","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",15
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",21
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",20.51462
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",22
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",24
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",22
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",21.356
"Venezuela","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",20
"Afghanistan","Rank","rank, lowest=""Very Clean""","2005",117
"Afghanistan","Rank","rank, lowest=""Very Clean""","2007",172
"Afghanistan","Rank","rank, lowest=""Very Clean""","2008",176
"Afghanistan","Rank","rank, lowest=""Very Clean""","2009",179
"Afghanistan","Rank","rank, lowest=""Very Clean""","2010",176
"Afghanistan","Rank","rank, lowest=""Very Clean""","2011",180
"Afghanistan","Rank","rank, lowest=""Very Clean""","2012",174
"Afghanistan","Rank","rank, lowest=""Very Clean""","2013",175
"Afghanistan","Rank","rank, lowest=""Very Clean""","2014",172
"Afghanistan","Rank","rank, lowest=""Very Clean""","2015",166
"Afghanistan","Rank","rank, lowest=""Very Clean""","2016",169
"Afghanistan","Regional Rank","rank, lowest=""Very Clean""","2010",33
"Afghanistan","Regional Rank","rank, lowest=""Very Clean""","2011",33
"Afghanistan","Regional Rank","rank, lowest=""Very Clean""","2012",27
"Afghanistan","Regional Rank","rank, lowest=""Very Clean""","2013",27
"Afghanistan","Regional Rank","rank, lowest=""Very Clean""","2014",27
"Afghanistan","CPI Score","score, 100=""Very Clean""","2005",25
"Afghanistan","CPI Score","score, 100=""Very Clean""","2007",18
"Afghanistan","CPI Score","score, 100=""Very Clean""","2008",15
"Afghanistan","CPI Score","score, 100=""Very Clean""","2009",13
"Afghanistan","CPI Score","score, 100=""Very Clean""","2010",14
"Afghanistan","CPI Score","score, 100=""Very Clean""","2011",15.17093
"Afghanistan","CPI Score","score, 100=""Very Clean""","2012",8
"Afghanistan","CPI Score","score, 100=""Very Clean""","2013",8
"Afghanistan","CPI Score","score, 100=""Very Clean""","2014",12
"Afghanistan","CPI Score","score, 100=""Very Clean""","2015",11
"Afghanistan","CPI Score","score, 100=""Very Clean""","2016",15
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",12
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",13.66408
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",2
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",3
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",10
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",5.2415
"Afghanistan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",12
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",16
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",16.70826
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",13
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",13
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",14
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",16.7585
"Afghanistan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",17
"Australia","Rank","rank, lowest=""Very Clean""","2001",11
"Australia","Rank","rank, lowest=""Very Clean""","2002",11
"Australia","Rank","rank, lowest=""Very Clean""","2003",8
"Australia","Rank","rank, lowest=""Very Clean""","2004",9
"Australia","Rank","rank, lowest=""Very Clean""","2005",9
"Australia","Rank","rank, lowest=""Very Clean""","2006",9
"Australia","Rank","rank, lowest=""Very Clean""","2007",11
"Australia","Rank","rank, lowest=""Very Clean""","2008",9
"Australia","Rank","rank, lowest=""Very Clean""","2009",8
"Australia","Rank","rank, lowest=""Very Clean""","2010",8
"Australia","Rank","rank, lowest=""Very Clean""","2011",8
"Australia","Rank","rank, lowest=""Very Clean""","2012",7
"Australia","Rank","rank, lowest=""Very Clean""","2013",9
"Australia","Rank","rank, lowest=""Very Clean""","2014",11
"Australia","Rank","rank, lowest=""Very Clean""","2015",13
"Australia","Rank","rank, lowest=""Very Clean""","2016",13
"Australia","Regional Rank","rank, lowest=""Very Clean""","2010",3
"Australia","Regional Rank","rank, lowest=""Very Clean""","2011",3
"Australia","Regional Rank","rank, lowest=""Very Clean""","2012",3
"Australia","Regional Rank","rank, lowest=""Very Clean""","2013",3
"Australia","Regional Rank","rank, lowest=""Very Clean""","2014",3
"Australia","CPI Score","score, 100=""Very Clean""","2001",85
"Australia","CPI Score","score, 100=""Very Clean""","2002",86
"Australia","CPI Score","score, 100=""Very Clean""","2003",88
"Australia","CPI Score","score, 100=""Very Clean""","2004",88
"Australia","CPI Score","score, 100=""Very Clean""","2005",88
"Australia","CPI Score","score, 100=""Very Clean""","2006",87
"Australia","CPI Score","score, 100=""Very Clean""","2007",86
"Australia","CPI Score","score, 100=""Very Clean""","2008",87
"Australia","CPI Score","score, 100=""Very Clean""","2009",87
"Australia","CPI Score","score, 100=""Very Clean""","2010",87
"Australia","CPI Score","score, 100=""Very Clean""","2011",88.44156
"Australia","CPI Score","score, 100=""Very Clean""","2012",85
"Australia","CPI Score","score, 100=""Very Clean""","2013",81
"Australia","CPI Score","score, 100=""Very Clean""","2014",80
"Australia","CPI Score","score, 100=""Very Clean""","2015",79
"Australia","CPI Score","score, 100=""Very Clean""","2016",79
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",83
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",86.34104
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",83
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",79
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",78
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",76.525
"Australia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",77
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",90
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",90.3912
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",86
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",83
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",82
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",81.475
"Australia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",81
"Bangladesh","Rank","rank, lowest=""Very Clean""","2001",91
"Bangladesh","Rank","rank, lowest=""Very Clean""","2002",102
"Bangladesh","Rank","rank, lowest=""Very Clean""","2003",133
"Bangladesh","Rank","rank, lowest=""Very Clean""","2004",145
"Bangladesh","Rank","rank, lowest=""Very Clean""","2005",158
"Bangladesh","Rank","rank, lowest=""Very Clean""","2006",156
"Bangladesh","Rank","rank, lowest=""Very Clean""","2007",162
"Bangladesh","Rank","rank, lowest=""Very Clean""","2008",147
"Bangladesh","Rank","rank, lowest=""Very Clean""","2009",139
"Bangladesh","Rank","rank, lowest=""Very Clean""","2010",134
"Bangladesh","Rank","rank, lowest=""Very Clean""","2011",120
"Bangladesh","Rank","rank, lowest=""Very Clean""","2012",144
"Bangladesh","Rank","rank, lowest=""Very Clean""","2013",136
"Bangladesh","Rank","rank, lowest=""Very Clean""","2014",145
"Bangladesh","Rank","rank, lowest=""Very Clean""","2015",139
"Bangladesh","Rank","rank, lowest=""Very Clean""","2016",145
"Bangladesh","Regional Rank","rank, lowest=""Very Clean""","2010",25
"Bangladesh","Regional Rank","rank, lowest=""Very Clean""","2011",22
"Bangladesh","Regional Rank","rank, lowest=""Very Clean""","2012",22
"Bangladesh","Regional Rank","rank, lowest=""Very Clean""","2013",22
"Bangladesh","Regional Rank","rank, lowest=""Very Clean""","2014",22
"Bangladesh","CPI Score","score, 100=""Very Clean""","2001",4
"Bangladesh","CPI Score","score, 100=""Very Clean""","2002",12
"Bangladesh","CPI Score","score, 100=""Very Clean""","2003",13
"Bangladesh","CPI Score","score, 100=""Very Clean""","2004",15
"Bangladesh","CPI Score","score, 100=""Very Clean""","2005",17
"Bangladesh","CPI Score","score, 100=""Very Clean""","2006",20
"Bangladesh","CPI Score","score, 100=""Very Clean""","2007",20
"Bangladesh","CPI Score","score, 100=""Very Clean""","2008",21
"Bangladesh","CPI Score","score, 100=""Very Clean""","2009",24
"Bangladesh","CPI Score","score, 100=""Very Clean""","2010",24
"Bangladesh","CPI Score","score, 100=""Very Clean""","2011",26.56912
"Bangladesh","CPI Score","score, 100=""Very Clean""","2012",26
"Bangladesh","CPI Score","score, 100=""Very Clean""","2013",27
"Bangladesh","CPI Score","score, 100=""Very Clean""","2014",25
"Bangladesh","CPI Score","score, 100=""Very Clean""","2015",25
"Bangladesh","CPI Score","score, 100=""Very Clean""","2016",26
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",19
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",21.47122
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",20
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",20
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",18
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",17.9215
"Bangladesh","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",19
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",30
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",32.69577
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",33
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",34
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",32
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",32.0785
"Bangladesh","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",33
"Bhutan","Rank","rank, lowest=""Very Clean""","2006",32
"Bhutan","Rank","rank, lowest=""Very Clean""","2007",46
"Bhutan","Rank","rank, lowest=""Very Clean""","2008",45
"Bhutan","Rank","rank, lowest=""Very Clean""","2009",49
"Bhutan","Rank","rank, lowest=""Very Clean""","2010",36
"Bhutan","Rank","rank, lowest=""Very Clean""","2011",38
"Bhutan","Rank","rank, lowest=""Very Clean""","2012",33
"Bhutan","Rank","rank, lowest=""Very Clean""","2013",31
"Bhutan","Rank","rank, lowest=""Very Clean""","2014",30
"Bhutan","Rank","rank, lowest=""Very Clean""","2015",27
"Bhutan","Rank","rank, lowest=""Very Clean""","2016",27
"Bhutan","Regional Rank","rank, lowest=""Very Clean""","2010",7
"Bhutan","Regional Rank","rank, lowest=""Very Clean""","2011",7
"Bhutan","Regional Rank","rank, lowest=""Very Clean""","2012",6
"Bhutan","Regional Rank","rank, lowest=""Very Clean""","2013",6
"Bhutan","Regional Rank","rank, lowest=""Very Clean""","2014",6
"Bhutan","CPI Score","score, 100=""Very Clean""","2006",60
"Bhutan","CPI Score","score, 100=""Very Clean""","2007",50
"Bhutan","CPI Score","score, 100=""Very Clean""","2008",52
"Bhutan","CPI Score","score, 100=""Very Clean""","2009",50
"Bhutan","CPI Score","score, 100=""Very Clean""","2010",57
"Bhutan","CPI Score","score, 100=""Very Clean""","2011",57.42364
"Bhutan","CPI Score","score, 100=""Very Clean""","2012",63
"Bhutan","CPI Score","score, 100=""Very Clean""","2013",63
"Bhutan","CPI Score","score, 100=""Very Clean""","2014",65
"Bhutan","CPI Score","score, 100=""Very Clean""","2015",65
"Bhutan","CPI Score","score, 100=""Very Clean""","2016",65
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",51
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",52.92701
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",57
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",59
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",62
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",61.469
"Bhutan","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",62
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",62
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",61.47395
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",69
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",67
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",68
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",68.531
"Bhutan","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",69
"Brunei","Rank","rank, lowest=""Very Clean""","2009",39
"Brunei","Rank","rank, lowest=""Very Clean""","2010",38
"Brunei","Rank","rank, lowest=""Very Clean""","2011",44
"Brunei","Rank","rank, lowest=""Very Clean""","2012",46
"Brunei","Rank","rank, lowest=""Very Clean""","2013",38
"Brunei","Rank","rank, lowest=""Very Clean""","2016",41
"Brunei","Regional Rank","rank, lowest=""Very Clean""","2010",8
"Brunei","Regional Rank","rank, lowest=""Very Clean""","2011",9
"Brunei","Regional Rank","rank, lowest=""Very Clean""","2012",9
"Brunei","Regional Rank","rank, lowest=""Very Clean""","2013",8
"Brunei","CPI Score","score, 100=""Very Clean""","2009",55
"Brunei","CPI Score","score, 100=""Very Clean""","2010",55
"Brunei","CPI Score","score, 100=""Very Clean""","2011",52.07397
"Brunei","CPI Score","score, 100=""Very Clean""","2012",55
"Brunei","CPI Score","score, 100=""Very Clean""","2013",60
"Brunei","CPI Score","score, 100=""Very Clean""","2016",58
"Brunei","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",47
"Brunei","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",42.36459
"Brunei","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",40
"Brunei","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",43
"Brunei","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",43
"Brunei","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",61
"Brunei","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",63.14613
"Brunei","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",70
"Brunei","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",77
"Brunei","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",72
"Cambodia","Rank","rank, lowest=""Very Clean""","2005",130
"Cambodia","Rank","rank, lowest=""Very Clean""","2006",151
"Cambodia","Rank","rank, lowest=""Very Clean""","2007",162
"Cambodia","Rank","rank, lowest=""Very Clean""","2008",166
"Cambodia","Rank","rank, lowest=""Very Clean""","2009",158
"Cambodia","Rank","rank, lowest=""Very Clean""","2010",154
"Cambodia","Rank","rank, lowest=""Very Clean""","2011",164
"Cambodia","Rank","rank, lowest=""Very Clean""","2012",157
"Cambodia","Rank","rank, lowest=""Very Clean""","2013",160
"Cambodia","Rank","rank, lowest=""Very Clean""","2014",156
"Cambodia","Rank","rank, lowest=""Very Clean""","2015",150
"Cambodia","Rank","rank, lowest=""Very Clean""","2016",156
"Cambodia","Regional Rank","rank, lowest=""Very Clean""","2010",30
"Cambodia","Regional Rank","rank, lowest=""Very Clean""","2011",32
"Cambodia","Regional Rank","rank, lowest=""Very Clean""","2012",24
"Cambodia","Regional Rank","rank, lowest=""Very Clean""","2013",26
"Cambodia","Regional Rank","rank, lowest=""Very Clean""","2014",25
"Cambodia","CPI Score","score, 100=""Very Clean""","2005",23
"Cambodia","CPI Score","score, 100=""Very Clean""","2006",21
"Cambodia","CPI Score","score, 100=""Very Clean""","2007",20
"Cambodia","CPI Score","score, 100=""Very Clean""","2008",18
"Cambodia","CPI Score","score, 100=""Very Clean""","2009",20
"Cambodia","CPI Score","score, 100=""Very Clean""","2010",21
"Cambodia","CPI Score","score, 100=""Very Clean""","2011",21.10559
"Cambodia","CPI Score","score, 100=""Very Clean""","2012",22
"Cambodia","CPI Score","score, 100=""Very Clean""","2013",20
"Cambodia","CPI Score","score, 100=""Very Clean""","2014",21
"Cambodia","CPI Score","score, 100=""Very Clean""","2015",21
"Cambodia","CPI Score","score, 100=""Very Clean""","2016",21
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",19
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",18.81608
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",17
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",15
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",17
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",14.6145
"Cambodia","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",16
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",22
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",23.70173
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",27
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",25
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2014",25
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2015",27.3855
"Cambodia","CPI Score, Upper Bound, 90% Confidence Interval","score, 100=""Very Clean""","2016",26
"China","Rank","rank, lowest=""Very Clean""","2001",57
"China","Rank","rank, lowest=""Very Clean""","2002",59
"China","Rank","rank, lowest=""Very Clean""","2003",66
"China","Rank","rank, lowest=""Very Clean""","2004",71
"China","Rank","rank, lowest=""Very Clean""","2005",78
"China","Rank","rank, lowest=""Very Clean""","2006",70
"China","Rank","rank, lowest=""Very Clean""","2007",72
"China","Rank","rank, lowest=""Very Clean""","2008",72
"China","Rank","rank, lowest=""Very Clean""","2009",79
"China","Rank","rank, lowest=""Very Clean""","2010",78
"China","Rank","rank, lowest=""Very Clean""","2011",75
"China","Rank","rank, lowest=""Very Clean""","2012",80
"China","Rank","rank, lowest=""Very Clean""","2013",80
"China","Rank","rank, lowest=""Very Clean""","2014",100
"China","Rank","rank, lowest=""Very Clean""","2015",83
"China","Rank","rank, lowest=""Very Clean""","2016",79
"China","Regional Rank","rank, lowest=""Very Clean""","2010",14
"China","Regional Rank","rank, lowest=""Very Clean""","2011",13
"China","Regional Rank","rank, lowest=""Very Clean""","2012",12
"China","Regional Rank","rank, lowest=""Very Clean""","2013",11
"China","Regional Rank","rank, lowest=""Very Clean""","2014",16
"China","CPI Score","score, 100=""Very Clean""","2001",35
"China","CPI Score","score, 100=""Very Clean""","2002",35
"China","CPI Score","score, 100=""Very Clean""","2003",34
"China","CPI Score","score, 100=""Very Clean""","2004",34
"China","CPI Score","score, 100=""Very Clean""","2005",32
"China","CPI Score","score, 100=""Very Clean""","2006",33
"China","CPI Score","score, 100=""Very Clean""","2007",35
"China","CPI Score","score, 100=""Very Clean""","2008",36
"China","CPI Score","score, 100=""Very Clean""","2009",36
"China","CPI Score","score, 100=""Very Clean""","2010",35
"China","CPI Score","score, 100=""Very Clean""","2011",36.35573
"China","CPI Score","score, 100=""Very Clean""","2012",39
"China","CPI Score","score, 100=""Very Clean""","2013",40
"China","CPI Score","score, 100=""Very Clean""","2014",36
"China","CPI Score","score, 100=""Very Clean""","2015",37
"China","CPI Score","score, 100=""Very Clean""","2016",40
"China","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2010",30
"China","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2011",32.12505
"China","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2012",34
"China","CPI Score, Lower Bound, 90% Confidence Interval","score, 100=""Very Clean""","2013",35
