"location","variable","Unit","Date","Value"
"Botswana","Mobile cellular subscriptions","Number","2011",2900263
"Botswana","Mobile cellular subscriptions","Number","2012",3081726
"Botswana","Mobile cellular subscriptions","Number","2013",3246787
"Botswana","Mobile cellular subscriptions","Number","2014",3410507
"Botswana","Mobile cellular subscriptions","Number","2015",3475327
"Botswana","Fixed broadband subscriptions","Number","2005",1600
"Botswana","Fixed broadband subscriptions","Number","2006",1800
"Botswana","Fixed broadband subscriptions","Number","2007",3540
"Botswana","Fixed broadband subscriptions","Number","2008",8900
"Botswana","Fixed broadband subscriptions","Number","2009",10000
"Botswana","Fixed broadband subscriptions","Number","2010",11978
"Botswana","Fixed broadband subscriptions","Number","2011",19125
"Botswana","Fixed broadband subscriptions","Number","2012",22236
"Botswana","Fixed broadband subscriptions","Number","2013",21590
"Botswana","Fixed broadband subscriptions","Number","2014",33290
"Botswana","Fixed broadband subscriptions","Number","2015",36845
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2000",7.74193548387097
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2001",8.30768402595342
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2002",8.18999257038236
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2003",7.17007839127099
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2004",7.10471931630273
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2005",7.27490330817969
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2006",6.96402425388092
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2007",7.15052890396604
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2008",7.35794600973564
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2009",7.04108950333425
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2010",6.97807032911009
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2011",7.52896384508791
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2012",8.00874290761561
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2013",8.61714949553322
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2014",8.30163245424404
"Botswana","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2015",7.80452934053697
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2000",12.6576942248807
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2001",18.6314624899557
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2002",18.3675184192604
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2003",24.2812132694388
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2004",28.1894110168601
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2005",30.0554695184201
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2006",43.4121471942209
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2007",60.1383050323545
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2008",76.8359311771772
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2009",96.0232923352026
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2010",120.010247082654
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2011",145.983869741848
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2012",153.785649056095
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2013",160.641052789905
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2014",167.297593872619
"Botswana","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2015",169.003000432801
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2005",0.0852967126113855
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2006",0.0949395129813961
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2007",0.184838347378089
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2008",0.460253015045102
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2009",0.51236989007104
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2010",0.608223766224336
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2011",0.962651148814039
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2012",1.10963067203617
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2013",1.06820691647898
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2014",1.63299383347387
"Botswana","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2015",1.79174953923662
"Botswana","Percentage of Individuals using the Internet","%","2000",2.90266662177209
"Botswana","Percentage of Individuals using the Internet","%","2001",3.43088678702599
"Botswana","Percentage of Individuals using the Internet","%","2002",3.38592235064273
"Botswana","Percentage of Individuals using the Internet","%","2003",3.3451901740614
"Botswana","Percentage of Individuals using the Internet","%","2004",3.30488925316113
"Botswana","Percentage of Individuals using the Internet","%","2005",3.26255403605122
"Botswana","Percentage of Individuals using the Internet","%","2006",4.28993297515968
"Botswana","Percentage of Individuals using the Internet","%","2007",5.28
"Botswana","Percentage of Individuals using the Internet","%","2008",6.25
"Botswana","Percentage of Individuals using the Internet","%","2009",6.15
"Botswana","Percentage of Individuals using the Internet","%","2010",6
"Botswana","Percentage of Individuals using the Internet","%","2011",8
"Botswana","Percentage of Individuals using the Internet","%","2012",11.5
"Botswana","Percentage of Individuals using the Internet","%","2013",15
"Botswana","Percentage of Individuals using the Internet","%","2014",18.5
"Botswana","Percentage of Individuals using the Internet","%","2015",27.5
"Brazil","Fixed telephone lines","Number","2000",30926272
"Brazil","Fixed telephone lines","Number","2001",37430779
"Brazil","Fixed telephone lines","Number","2002",38810685
"Brazil","Fixed telephone lines","Number","2003",39205000
"Brazil","Fixed telephone lines","Number","2004",39578903
"Brazil","Fixed telephone lines","Number","2005",39852600
"Brazil","Fixed telephone lines","Number","2006",38800200
"Brazil","Fixed telephone lines","Number","2007",39399622
"Brazil","Fixed telephone lines","Number","2008",41235247
"Brazil","Fixed telephone lines","Number","2009",41496998
"Brazil","Fixed telephone lines","Number","2010",42141418
"Brazil","Fixed telephone lines","Number","2011",43025835
"Brazil","Fixed telephone lines","Number","2012",44305294
"Brazil","Fixed telephone lines","Number","2013",45038117
"Brazil","Fixed telephone lines","Number","2014",44128188
"Brazil","Fixed telephone lines","Number","2015",43677141
"Brazil","Mobile cellular subscriptions","Number","2000",23188171
"Brazil","Mobile cellular subscriptions","Number","2001",28745769
"Brazil","Mobile cellular subscriptions","Number","2002",34880964
"Brazil","Mobile cellular subscriptions","Number","2003",46373266
"Brazil","Mobile cellular subscriptions","Number","2004",65605000
"Brazil","Mobile cellular subscriptions","Number","2005",86210336
"Brazil","Mobile cellular subscriptions","Number","2006",99918621
"Brazil","Mobile cellular subscriptions","Number","2007",120980103
"Brazil","Mobile cellular subscriptions","Number","2008",150641403
"Brazil","Mobile cellular subscriptions","Number","2009",169385584
"Brazil","Mobile cellular subscriptions","Number","2010",196929978
"Brazil","Mobile cellular subscriptions","Number","2011",234357507
"Brazil","Mobile cellular subscriptions","Number","2012",248323703
"Brazil","Mobile cellular subscriptions","Number","2013",271099799
"Brazil","Mobile cellular subscriptions","Number","2014",280728796
"Brazil","Mobile cellular subscriptions","Number","2015",257814274
"Brazil","Fixed broadband subscriptions","Number","2000",100000
"Brazil","Fixed broadband subscriptions","Number","2001",331000
"Brazil","Fixed broadband subscriptions","Number","2002",731000
"Brazil","Fixed broadband subscriptions","Number","2003",966252
"Brazil","Fixed broadband subscriptions","Number","2004",3157466
"Brazil","Fixed broadband subscriptions","Number","2005",3233800
"Brazil","Fixed broadband subscriptions","Number","2006",4767007
"Brazil","Fixed broadband subscriptions","Number","2007",7609452
"Brazil","Fixed broadband subscriptions","Number","2008",10016914
"Brazil","Fixed broadband subscriptions","Number","2009",11729995
"Brazil","Fixed broadband subscriptions","Number","2010",14100890
"Brazil","Fixed broadband subscriptions","Number","2011",17833051
"Brazil","Fixed broadband subscriptions","Number","2012",19119646
"Brazil","Fixed broadband subscriptions","Number","2013",21360635
"Brazil","Fixed broadband subscriptions","Number","2014",23588919
"Brazil","Fixed broadband subscriptions","Number","2015",24921686
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2000",17.7222945341053
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2001",21.1511322047935
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2002",21.6343552134988
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2003",21.5704888334935
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2004",21.5090713164112
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2005",21.4097375760213
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2006",20.6236698499155
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2007",20.7369732031946
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2008",21.5029463553277
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2009",21.4464831585225
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2010",21.5877182290425
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2011",21.8477191581265
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2012",22.3025178008827
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2013",22.4783810596749
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2014",21.8419969305116
"Brazil","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2015",21.4464005472725
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2000",13.2879771661194
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2001",16.2434653162697
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2002",19.443799184819
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2003",25.5144501065075
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2004",35.6528988110952
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2005",46.3141845224809
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2006",53.1102584874003
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2007",63.6747518549979
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2008",78.5549801023455
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2009",87.5418765124288
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2010",100.881011548201
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2011",119.002385323484
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2012",125.001852070739
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2013",135.305048102328
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2014",138.951490610451
"Brazil","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2015",126.592264521349
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2000",0.0573049817776462
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2001",0.187039248095442
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2002",0.407483497420044
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2003",0.531629332389767
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2004",1.71591823485213
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2005",1.73727208195545
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2006",2.53383174674966
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2007",4.00503848019139
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2008",5.22352065425802
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2009",6.06229733093111
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2010",7.22344084621746
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2011",9.05529177947496
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2012",9.62449871705121
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2013",10.6610250425574
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2014",11.675736524511
"Brazil","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2015",12.2370752304817
"Brazil","Percentage of Individuals using the Internet","%","2000",2.87068515854108
"Brazil","Percentage of Individuals using the Internet","%","2001",4.52849486902851
"Brazil","Percentage of Individuals using the Internet","%","2002",9.14942508560748
"Brazil","Percentage of Individuals using the Internet","%","2003",13.2075861035303
"Brazil","Percentage of Individuals using the Internet","%","2004",19.073672274442
"Brazil","Percentage of Individuals using the Internet","%","2005",21.022747248827
"Brazil","Percentage of Individuals using the Internet","%","2006",28.1783801797929
"Brazil","Percentage of Individuals using the Internet","%","2007",30.88
"Brazil","Percentage of Individuals using the Internet","%","2008",33.83
"Brazil","Percentage of Individuals using the Internet","%","2009",39.22
"Brazil","Percentage of Individuals using the Internet","%","2010",40.65
"Brazil","Percentage of Individuals using the Internet","%","2011",45.69
"Brazil","Percentage of Individuals using the Internet","%","2012",48.56
"Brazil","Percentage of Individuals using the Internet","%","2013",51.04
"Brazil","Percentage of Individuals using the Internet","%","2014",54.5510018796392
"Brazil","Percentage of Individuals using the Internet","%","2015",59.079477910505
"British Virgin Islands","Fixed telephone lines","Number","2000",10400
"British Virgin Islands","Fixed telephone lines","Number","2001",10500
"British Virgin Islands","Fixed telephone lines","Number","2002",11705
"British Virgin Islands","Fixed telephone lines","Number","2003",15813
"British Virgin Islands","Fixed telephone lines","Number","2004",17347
"British Virgin Islands","Fixed telephone lines","Number","2005",15764
"British Virgin Islands","Fixed telephone lines","Number","2006",15383
"British Virgin Islands","Fixed telephone lines","Number","2007",14753
"British Virgin Islands","Fixed telephone lines","Number","2008",14231
"British Virgin Islands","Fixed telephone lines","Number","2009",13567
"British Virgin Islands","Fixed telephone lines","Number","2010",12757
"British Virgin Islands","Fixed telephone lines","Number","2011",12514
"British Virgin Islands","Fixed telephone lines","Number","2012",12268
"British Virgin Islands","Fixed telephone lines","Number","2013",12080
"British Virgin Islands","Fixed telephone lines","Number","2014",11849
"British Virgin Islands","Fixed telephone lines","Number","2015",12000
"British Virgin Islands","Mobile cellular subscriptions","Number","2002",8000
"British Virgin Islands","Mobile cellular subscriptions","Number","2007",20700
"British Virgin Islands","Mobile cellular subscriptions","Number","2008",23000
"British Virgin Islands","Mobile cellular subscriptions","Number","2009",47031
"British Virgin Islands","Mobile cellular subscriptions","Number","2010",47524
"British Virgin Islands","Mobile cellular subscriptions","Number","2011",46597
"British Virgin Islands","Mobile cellular subscriptions","Number","2012",48703
"British Virgin Islands","Mobile cellular subscriptions","Number","2013",53406
"British Virgin Islands","Mobile cellular subscriptions","Number","2014",47204
"British Virgin Islands","Mobile cellular subscriptions","Number","2015",42000
"British Virgin Islands","Fixed broadband subscriptions","Number","2009",7690
"British Virgin Islands","Fixed broadband subscriptions","Number","2010",6879
"British Virgin Islands","Fixed broadband subscriptions","Number","2011",7301
"British Virgin Islands","Fixed broadband subscriptions","Number","2012",7435
"British Virgin Islands","Fixed broadband subscriptions","Number","2013",6182
"British Virgin Islands","Fixed broadband subscriptions","Number","2014",6393
"British Virgin Islands","Fixed broadband subscriptions","Number","2015",7000
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2000",50.3802741849537
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2001",49.800796812749
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2002",54.3963193605354
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2003",71.9361295605495
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2004",77.0224669212326
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2005",68.0391902973801
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2006",64.2511068415337
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2007",59.4519443884747
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2008",55.3390885052108
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2009",51.1152136236908
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2010",46.8611100907321
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2011",45.1280201947349
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2012",43.6770150954144
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2013",42.6237606294767
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2014",41.4851901127372
"British Virgin Islands","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2015",41.6666666666667
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2002",37.1781764104471
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2007",83.4172879306871
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2008",89.4384818789858
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2009",177.194634918243
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2010",174.572971384491
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2011",168.038225748287
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2012",173.394332099117
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2013",188.440774849158
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2014",165.268538617744
"British Virgin Islands","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2015",145.833333333333
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2009",28.9729485343983
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2010",25.2690739448261
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2011",26.3288856833754
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2012",26.470378809456
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2013",21.8129212095551
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2014",22.3828863524963
"British Virgin Islands","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2015",24.3055555555556
"British Virgin Islands","Percentage of Individuals using the Internet","%","2002",18.8857412653447
"British Virgin Islands","Percentage of Individuals using the Internet","%","2009",36
"British Virgin Islands","Percentage of Individuals using the Internet","%","2010",37
"British Virgin Islands","Percentage of Individuals using the Internet","%","2011",37.4
"British Virgin Islands","Percentage of Individuals using the Internet","%","2012",37.6
"British Virgin Islands","Percentage of Individuals using the Internet","%","2013",38
"British Virgin Islands","Percentage of Individuals using the Internet","%","2014",38.5
"Brunei Darussalam","Fixed telephone lines","Number","2000",80500
"Brunei Darussalam","Fixed telephone lines","Number","2001",88440
"Brunei Darussalam","Fixed telephone lines","Number","2002",81280
"Brunei Darussalam","Fixed telephone lines","Number","2003",81925
"Brunei Darussalam","Fixed telephone lines","Number","2004",83100
"Brunei Darussalam","Fixed telephone lines","Number","2005",83890
"Brunei Darussalam","Fixed telephone lines","Number","2006",80176
"Brunei Darussalam","Fixed telephone lines","Number","2007",79554
"Brunei Darussalam","Fixed telephone lines","Number","2008",80786
"Brunei Darussalam","Fixed telephone lines","Number","2009",80549
"Brunei Darussalam","Fixed telephone lines","Number","2010",79901
"Brunei Darussalam","Fixed telephone lines","Number","2011",79839
"Brunei Darussalam","Fixed telephone lines","Number","2012",70933
"Brunei Darussalam","Fixed telephone lines","Number","2013",56715
"Brunei Darussalam","Fixed telephone lines","Number","2014",48249
"Brunei Darussalam","Fixed telephone lines","Number","2015",38384
"Brunei Darussalam","Mobile cellular subscriptions","Number","2000",95000
"Brunei Darussalam","Mobile cellular subscriptions","Number","2001",143004
"Brunei Darussalam","Mobile cellular subscriptions","Number","2002",153647
"Brunei Darussalam","Mobile cellular subscriptions","Number","2003",177365
"Brunei Darussalam","Mobile cellular subscriptions","Number","2004",202454
"Brunei Darussalam","Mobile cellular subscriptions","Number","2005",232900
"Brunei Darussalam","Mobile cellular subscriptions","Number","2006",301400
"Brunei Darussalam","Mobile cellular subscriptions","Number","2007",366138
"Brunei Darussalam","Mobile cellular subscriptions","Number","2008",398857
"Brunei Darussalam","Mobile cellular subscriptions","Number","2009",412882
"Brunei Darussalam","Mobile cellular subscriptions","Number","2010",435104
"Brunei Darussalam","Mobile cellular subscriptions","Number","2011",443161
"Brunei Darussalam","Mobile cellular subscriptions","Number","2012",469740
"Brunei Darussalam","Mobile cellular subscriptions","Number","2013",468814
"Brunei Darussalam","Mobile cellular subscriptions","Number","2014",452054
"Brunei Darussalam","Mobile cellular subscriptions","Number","2015",463384
"Brunei Darussalam","Fixed broadband subscriptions","Number","2001",1896
"Brunei Darussalam","Fixed broadband subscriptions","Number","2002",2757
"Brunei Darussalam","Fixed broadband subscriptions","Number","2003",3838
"Brunei Darussalam","Fixed broadband subscriptions","Number","2004",6262
"Brunei Darussalam","Fixed broadband subscriptions","Number","2005",8126
"Brunei Darussalam","Fixed broadband subscriptions","Number","2006",8964
"Brunei Darussalam","Fixed broadband subscriptions","Number","2007",11617
"Brunei Darussalam","Fixed broadband subscriptions","Number","2008",16891
"Brunei Darussalam","Fixed broadband subscriptions","Number","2009",20029
"Brunei Darussalam","Fixed broadband subscriptions","Number","2010",21699
"Brunei Darussalam","Fixed broadband subscriptions","Number","2011",23185
"Brunei Darussalam","Fixed broadband subscriptions","Number","2012",19849
"Brunei Darussalam","Fixed broadband subscriptions","Number","2013",27557
"Brunei Darussalam","Fixed broadband subscriptions","Number","2014",30259
"Brunei Darussalam","Fixed broadband subscriptions","Number","2015",34261
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2000",24.2615302545803
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2001",26.0797254020772
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2002",23.4637290816871
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2003",23.1656246730515
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2004",23.0323422866598
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2005",22.807661460245
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2006",21.3975558918273
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2007",20.8562290268456
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2008",20.8202217944059
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2009",20.4231744421907
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2010",19.9468755695024
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2011",19.6400106269926
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2012",17.2068077178717
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2013",13.5751967523888
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2014",11.4008577403386
"Brunei Darussalam","Fixed telephone lines per 100 inhabitants","per 100 inhabitants","2015",8.9569444087936
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2000",28.6316195550948
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2001",42.1698897715812
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2002",44.3544732063729
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2003",50.1528351557618
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2004",56.1129942876465
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2005",63.3198754808803
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2006",80.4383275019549
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2007",95.9883598993289
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2008",102.793692028957
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2009",104.686105476673
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2010",108.621485936256
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2011",109.015478017869
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2012",113.948738350176
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2013",112.214445742297
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2014",106.816790916932
"Brunei Darussalam","Mobile cellular subscriptions per 100 inhabitants","per 100 inhabitants","2015",108.131115254388
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2001",0.559104018117801
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2002",0.79588460972209
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2003",1.08525685071922
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2004",1.73560201442917
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2005",2.20926280874896
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2006",2.39233300506809
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2007",3.04556417785235
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2008",4.35315978423626
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2009",5.07834685598377
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2010",5.41704425454791
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2011",5.70339866965797
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2012",4.81493700241123
"Brunei Darussalam","Fixed broadband subscriptions per 100 inhabitants","per 100 inhabitants","2013",6.5959921873504
