"country","indicator","Unit","Date","Value"
"Guinea","Population, Total","Persons","1982",4684992
"Guinea","Population, Total","Persons","1983",4804740
"Guinea","Population, Total","Persons","1984",4937230
"Guinea","Population, Total","Persons","1985",5078689
"Guinea","Population, Total","Persons","1986",5223553
"Guinea","Population, Total","Persons","1987",5375058
"Guinea","Population, Total","Persons","1988",5548270
"Guinea","Population, Total","Persons","1989",5763843
"Guinea","Population, Total","Persons","1990",6034082
"Guinea","Population, Total","Persons","1991",6367110
"Guinea","Population, Total","Persons","1992",6751394
"Guinea","Population, Total","Persons","1993",7155564
"Guinea","Population, Total","Persons","1994",7536389
"Guinea","Population, Total","Persons","1995",7863033
"Guinea","Population, Total","Persons","1996",8124799
"Guinea","Population, Total","Persons","1997",8331366
"Guinea","Population, Total","Persons","1998",8497582
"Guinea","Population, Total","Persons","1999",8647336
"Guinea","Population, Total","Persons","2000",8799165
"Guinea","Population, Total","Persons","2001",8955756
"Guinea","Population, Total","Persons","2002",9114287
"Guinea","Population, Total","Persons","2003",9281572
"Guinea","Population, Total","Persons","2004",9464771
"Guinea","Population, Total","Persons","2005",9669023
"Guinea","Population, Total","Persons","2006",9898301
"Guinea","Population, Total","Persons","2007",10152521
"Guinea","Population, Total","Persons","2008",10427356
"Guinea","Population, Total","Persons","2009",10715770
"Guinea","Population, Total","Persons","2010",11012406
"Guinea","Population, Total","Persons","2011",11316351
"Guinea","Population, Total","Persons","2012",11628767
"Guinea","Population, Total","Persons","2013",11948726
"Guinea","Population, Total","Persons","2015",12608590
"Liberia","Number of poor at $1.25 a day (PPP) (millions)","millions","2007",2.950274
"Liberia","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2007",2.416128
"Liberia","Number of poor at $2 a day (PPP) (millions)","millions","2007",3.341953
"Liberia","Number of poor at $2.5 a day (PPP) (millions)","millions","2007",3.41733
"Liberia","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2007",3.154272
"Liberia","Number of poor at $4 a day (PPP) (millions)","millions","2007",3.487423
"Liberia","Number of poor at $5 a day (PPP) (millions)","millions","2007",3.50116
"Liberia","Poverty gap at $1.25 a day (PPP) (%)","%","2007",40.9
"Liberia","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2007",28.14
"Liberia","Poverty gap at $2 a day (PPP) (%)","%","2007",59.62
"Liberia","Poverty gap at $2.5 a day (PPP) (%)","%","2007",66.9
"Liberia","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2007",48.62
"Liberia","Poverty gap at $4 a day (PPP) (%)","%","2007",78.68
"Liberia","Poverty gap at $5 a day (PPP) (%)","%","2007",82.79
"Liberia","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2007",83.76
"Liberia","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2007",68.64
"Liberia","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2007",94.88
"Liberia","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","2007",97.02
"Liberia","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","2007",89.61
"Liberia","Poverty headcount ratio at $4 a day (PPP) (% of population)","% of population","2007",99.01
"Liberia","Poverty headcount ratio at $5 a day (PPP) (% of population)","% of population","2007",99.4
"Liberia","Urban poverty headcount ratio at national poverty lines (% of urban population)","% of urban population","2007",55.1
"Liberia","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","% of urban population","2007",55.1
"Liberia","Poverty gap at national poverty line (%)","%","2007",24.4
"Liberia","Poverty gap at national poverty line (%), including noncomparable values","%","2007",24.4
"Liberia","Poverty gap at rural poverty line (%)","%","2007",26.3
"Liberia","Poverty gap at rural poverty line (%), including noncomparable values","%","2007",26.3
"Liberia","Poverty gap at urban poverty line (%)","%","2007",20.2
"Liberia","Poverty gap at urban poverty line (%), including noncomparable values","%","2007",20.2
"Liberia","Poverty headcount ratio at national poverty line (% of population)","% of population","2007",63.8
"Liberia","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2007",63.8
"Liberia","Poverty headcount ratio at rural poverty line (% of rural population)","% of rural population","2007",67.7
"Liberia","Poverty headcount ratio at rural poverty line (% of rural population), including noncomparable values","% of rural population","2007",67.7
"Liberia","Poverty headcount ratio at urban poverty line (% of urban population)","% of urban population","2007",55.1
"Liberia","Poverty headcount ratio at urban poverty line (% of urban population), including noncomparable values","% of urban population","2007",55.1
"Liberia","Rural poverty gap at national poverty line (%)","%","2007",26.3
"Liberia","Rural poverty gap at national poverty line (%), including noncomparable values","%","2007",26.3
"Liberia","Rural poverty headcount ratio at national poverty lines (% of rural population)","% of rural population","2007",67.7
"Liberia","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","% of rural population","2007",67.7
"Liberia","Urban poverty gap at national poverty lines (%)","%","2007",20.2
"Liberia","Urban poverty gap at national poverty lines (%), including noncomparable values","%","2007",20.2
"Liberia","GINI index","%","2007",36.48
"Liberia","Income share held by fourth 20%","%","2007",22.06
"Liberia","Income share held by highest 10%","%","2007",28.29
"Liberia","Income share held by highest 20%","%","2007",43.49
"Liberia","Income share held by lowest 10%","%","2007",2.37
"Liberia","Income share held by lowest 20%","%","2007",6.5
"Liberia","Income share held by second 20%","%","2007",11.77
"Liberia","Income share held by third 20%","%","2007",16.18
"Liberia","Population, Total","Persons","1974",1582584
"Liberia","Population, Total","Persons","1975",1628656
"Liberia","Population, Total","Persons","1976",1676016
"Liberia","Population, Total","Persons","1977",1724313
"Liberia","Population, Total","Persons","1978",1775200
"Liberia","Population, Total","Persons","1979",1830963
"Liberia","Population, Total","Persons","1980",1892529
"Liberia","Population, Total","Persons","1981",1961795
"Liberia","Population, Total","Persons","1982",2036325
"Liberia","Population, Total","Persons","1983",2107523
"Liberia","Population, Total","Persons","1984",2163835
"Liberia","Population, Total","Persons","1985",2197442
"Liberia","Population, Total","Persons","1986",2206867
"Liberia","Population, Total","Persons","1987",2196204
"Liberia","Population, Total","Persons","1988",2170426
"Liberia","Population, Total","Persons","1989",2137018
"Liberia","Population, Total","Persons","1990",2102877
"Liberia","Population, Total","Persons","1991",2066060
"Liberia","Population, Total","Persons","1992",2028672
"Liberia","Population, Total","Persons","1993",2006349
"Liberia","Population, Total","Persons","1994",2019148
"Liberia","Population, Total","Persons","1995",2079921
"Liberia","Population, Total","Persons","1996",2197801
"Liberia","Population, Total","Persons","1997",2365290
"Liberia","Population, Total","Persons","1998",2558085
"Liberia","Population, Total","Persons","1999",2741755
"Liberia","Population, Total","Persons","2000",2891968
"Liberia","Population, Total","Persons","2001",2998770
"Liberia","Population, Total","Persons","2002",3070673
"Liberia","Population, Total","Persons","2003",3124222
"Liberia","Population, Total","Persons","2004",3184643
"Liberia","Population, Total","Persons","2005",3269786
"Liberia","Population, Total","Persons","2006",3384804
"Liberia","Population, Total","Persons","2007",3522337
"Liberia","Population, Total","Persons","2008",3672782
"Liberia","Population, Total","Persons","2009",3821498
"Liberia","Population, Total","Persons","2010",3957990
"Liberia","Population, Total","Persons","2011",4079574
"Liberia","Population, Total","Persons","2012",4190155
"Liberia","Population, Total","Persons","2013",4293692
"Liberia","Population, Total","Persons","2015",4503438
"Rwanda","Number of poor at $1.25 a day (PPP) (millions)","millions","2000",6.66357
"Rwanda","Number of poor at $1.25 a day (PPP) (millions)","millions","2006",6.952983
"Rwanda","Number of poor at $1.25 a day (PPP) (millions)","millions","2011",7.023147
"Rwanda","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","1984",3.672648
"Rwanda","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2000",6.172994
"Rwanda","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2005",6.2764
"Rwanda","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2010",6.3624
"Rwanda","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2013",6.852762
"Rwanda","Number of poor at $2 a day (PPP) (millions)","millions","2000",7.690349
"Rwanda","Number of poor at $2 a day (PPP) (millions)","millions","2006",8.439802
"Rwanda","Number of poor at $2 a day (PPP) (millions)","millions","2011",9.169542
"Rwanda","Number of poor at $2.5 a day (PPP) (millions)","millions","2000",7.958167
"Rwanda","Number of poor at $2.5 a day (PPP) (millions)","millions","2006",8.873579
"Rwanda","Number of poor at $2.5 a day (PPP) (millions)","millions","2011",9.829286
"Rwanda","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","1984",5.20968
"Rwanda","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2000",7.18993
"Rwanda","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2005",7.757815
"Rwanda","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2010",8.517696
"Rwanda","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2013",9.14004
"Rwanda","Number of poor at $4 a day (PPP) (millions)","millions","2000",8.259569
"Rwanda","Number of poor at $4 a day (PPP) (millions)","millions","2006",9.39044
"Rwanda","Number of poor at $4 a day (PPP) (millions)","millions","2011",10.641706
"Rwanda","Number of poor at $5 a day (PPP) (millions)","millions","2000",8.329252
"Rwanda","Number of poor at $5 a day (PPP) (millions)","millions","2006",9.515066
"Rwanda","Number of poor at $5 a day (PPP) (millions)","millions","2011",10.842304
"Rwanda","Poverty gap at $1.25 a day (PPP) (%)","%","2000",41.78
"Rwanda","Poverty gap at $1.25 a day (PPP) (%)","%","2006",34.71
"Rwanda","Poverty gap at $1.25 a day (PPP) (%)","%","2011",26.53
"Rwanda","Poverty gap at $1.90 a day (2011 PPP) (%)","%","1984",19.22
"Rwanda","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2000",37.93
"Rwanda","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2005",31.14
"Rwanda","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2010",23.7
"Rwanda","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2013",23.69
"Rwanda","Poverty gap at $2 a day (PPP) (%)","%","2000",58.63
"Rwanda","Poverty gap at $2 a day (PPP) (%)","%","2006",52.08
"Rwanda","Poverty gap at $2 a day (PPP) (%)","%","2011",44.48
"Rwanda","Poverty gap at $2.5 a day (PPP) (%)","%","2000",65.56
"Rwanda","Poverty gap at $2.5 a day (PPP) (%)","%","2006",59.62
"Rwanda","Poverty gap at $2.5 a day (PPP) (%)","%","2011",52.67
"Rwanda","Poverty gap at $3.10 a day (2011 PPP) (%)","%","1984",42.2
"Rwanda","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2000",56.05
"Rwanda","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2005",49.13
"Rwanda","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2010",42.58
"Rwanda","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2013",42.47
"Rwanda","Poverty gap at $4 a day (PPP) (%)","%","2000",77.36
"Rwanda","Poverty gap at $4 a day (PPP) (%)","%","2006",72.94
"Rwanda","Poverty gap at $4 a day (PPP) (%)","%","2011",67.66
"Rwanda","Poverty gap at $5 a day (PPP) (%)","%","2000",81.66
"Rwanda","Poverty gap at $5 a day (PPP) (%)","%","2006",77.93
"Rwanda","Poverty gap at $5 a day (PPP) (%)","%","2011",73.43
"Rwanda","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2000",79.37
"Rwanda","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2006",71.97
"Rwanda","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2011",63.02
"Rwanda","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","1984",62.46
"Rwanda","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2000",76.97
"Rwanda","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2005",68
"Rwanda","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2010",60.25
"Rwanda","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2013",60.43
"Rwanda","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2000",91.6
"Rwanda","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2006",87.36
"Rwanda","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2011",82.28
"Rwanda","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","2000",94.79
"Rwanda","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","2006",91.85
"Rwanda","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","2011",88.2
"Rwanda","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","1984",88.6
"Rwanda","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","2000",89.65
"Rwanda","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","2005",84.05
"Rwanda","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","2010",80.66
"Rwanda","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","% of population","2013",80.6
"Rwanda","Poverty headcount ratio at $4 a day (PPP) (% of population)","% of population","2000",98.38
"Rwanda","Poverty headcount ratio at $4 a day (PPP) (% of population)","% of population","2006",97.2
"Rwanda","Poverty headcount ratio at $4 a day (PPP) (% of population)","% of population","2011",95.49
"Rwanda","Poverty headcount ratio at $5 a day (PPP) (% of population)","% of population","2000",99.21
"Rwanda","Poverty headcount ratio at $5 a day (PPP) (% of population)","% of population","2006",98.49
"Rwanda","Poverty headcount ratio at $5 a day (PPP) (% of population)","% of population","2011",97.29
"Rwanda","Urban poverty headcount ratio at national poverty lines (% of urban population)","% of urban population","2005",28.5
"Rwanda","Urban poverty headcount ratio at national poverty lines (% of urban population)","% of urban population","2010",22.1
"Rwanda","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","% of urban population","2005",28.5
"Rwanda","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","% of urban population","2010",22.1
"Rwanda","Poverty gap at national poverty line (%)","%","2005",24.4
"Rwanda","Poverty gap at national poverty line (%)","%","2006",24.4
"Rwanda","Poverty gap at national poverty line (%)","%","2010",14.8
"Rwanda","Poverty gap at national poverty line (%)","%","2011",14.8
"Rwanda","Poverty gap at national poverty line (%), including noncomparable values","%","2000",24.4
"Rwanda","Poverty gap at national poverty line (%), including noncomparable values","%","2005",24.4
"Rwanda","Poverty gap at national poverty line (%), including noncomparable values","%","2006",24.4
"Rwanda","Poverty gap at national poverty line (%), including noncomparable values","%","2010",14.8
"Rwanda","Poverty gap at national poverty line (%), including noncomparable values","%","2011",14.8
"Rwanda","Poverty headcount ratio at national poverty line (% of population)","% of population","2005",56.7
"Rwanda","Poverty headcount ratio at national poverty line (% of population)","% of population","2006",56.7
"Rwanda","Poverty headcount ratio at national poverty line (% of population)","% of population","2010",44.9
"Rwanda","Poverty headcount ratio at national poverty line (% of population)","% of population","2011",44.9
"Rwanda","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2000",58.9
"Rwanda","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2005",56.7
"Rwanda","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2006",56.7
"Rwanda","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2010",44.9
"Rwanda","Poverty headcount ratio at national poverty line (% of population), including noncomparable values","% of population","2011",44.9
"Rwanda","Poverty headcount ratio at rural poverty line (% of rural population)","% of rural population","2006",61.9
"Rwanda","Poverty headcount ratio at rural poverty line (% of rural population)","% of rural population","2011",48.7
"Rwanda","Poverty headcount ratio at rural poverty line (% of rural population), including noncomparable values","% of rural population","2006",61.9
"Rwanda","Poverty headcount ratio at rural poverty line (% of rural population), including noncomparable values","% of rural population","2011",48.7
"Rwanda","Poverty headcount ratio at urban poverty line (% of urban population)","% of urban population","2006",28.5
"Rwanda","Poverty headcount ratio at urban poverty line (% of urban population)","% of urban population","2011",22.1
"Rwanda","Poverty headcount ratio at urban poverty line (% of urban population), including noncomparable values","% of urban population","2006",28.5
"Rwanda","Poverty headcount ratio at urban poverty line (% of urban population), including noncomparable values","% of urban population","2011",22.1
"Rwanda","Rural poverty headcount ratio at national poverty lines (% of rural population)","% of rural population","2005",61.9
"Rwanda","Rural poverty headcount ratio at national poverty lines (% of rural population)","% of rural population","2010",48.7
"Rwanda","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","% of rural population","2005",61.9
"Rwanda","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","% of rural population","2010",48.7
"Rwanda","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","%","2010",5.03608662
"Rwanda","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","%","2013",0.0371
"Rwanda","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%, based on 2005 PPP)","%, based on 2005 PPP","2011",4.6
"Rwanda","Annualized growth in per capita real survey mean consumption or income, total population (%)","%","2010",3.88783136
"Rwanda","Annualized growth in per capita real survey mean consumption or income, total population (%)","%","2013",-0.5706
"Rwanda","Annualized growth in per capita real survey mean consumption or income, total population (%, based on 2005 PPP)","%, based on 2005 PPP","2011",3.44
"Rwanda","GINI index","%","1984",28.9
"Rwanda","GINI index","%","2000",48.55
"Rwanda","GINI index","%","2005",52.04
"Rwanda","GINI index","%","2006",53.09
"Rwanda","GINI index","%","2010",51.34
"Rwanda","GINI index","%","2011",50.82
"Rwanda","GINI index","%","2013",50.44
"Rwanda","Income share held by fourth 20%","%","1984",21.63
"Rwanda","Income share held by fourth 20%","%","2000",18.44
"Rwanda","Income share held by fourth 20%","%","2005",17.64
"Rwanda","Income share held by fourth 20%","%","2006",17.42
"Rwanda","Income share held by fourth 20%","%","2010",17.05
"Rwanda","Income share held by fourth 20%","%","2011",17.81
"Rwanda","Income share held by fourth 20%","%","2013",17.45
"Rwanda","Income share held by highest 10%","%","1984",24.58
"Rwanda","Income share held by highest 10%","%","2000",40.8
"Rwanda","Income share held by highest 10%","%","2005",43.88
"Rwanda","Income share held by highest 10%","%","2006",45.15
"Rwanda","Income share held by highest 10%","%","2010",44.34
"Rwanda","Income share held by highest 10%","%","2011",43.22
"Rwanda","Income share held by highest 10%","%","2013",43.19
"Rwanda","Income share held by highest 20%","%","1984",38.92
"Rwanda","Income share held by highest 20%","%","2000",54.92
"Rwanda","Income share held by highest 20%","%","2005",58.02
"Rwanda","Income share held by highest 20%","%","2006",58.61
"Rwanda","Income share held by highest 20%","%","2010",57.97
"Rwanda","Income share held by highest 20%","%","2011",56.84
"Rwanda","Income share held by highest 20%","%","2013",57.14
"Rwanda","Income share held by lowest 10%","%","1984",4.4
"Rwanda","Income share held by lowest 10%","%","2000",1.99
"Rwanda","Income share held by lowest 10%","%","2005",1.72
"Rwanda","Income share held by lowest 10%","%","2006",1.81
"Rwanda","Income share held by lowest 10%","%","2010",2.07
"Rwanda","Income share held by lowest 10%","%","2011",2.13
"Rwanda","Income share held by lowest 10%","%","2013",2.1
"Rwanda","Income share held by lowest 20%","%","1984",9.69
"Rwanda","Income share held by lowest 20%","%","2000",5.19
"Rwanda","Income share held by lowest 20%","%","2005",4.54
"Rwanda","Income share held by lowest 20%","%","2006",4.6
"Rwanda","Income share held by lowest 20%","%","2010",5.13
"Rwanda","Income share held by lowest 20%","%","2011",5.16
"Rwanda","Income share held by lowest 20%","%","2013",5.19
"Rwanda","Income share held by second 20%","%","1984",13.09
"Rwanda","Income share held by second 20%","%","2000",8.87
"Rwanda","Income share held by second 20%","%","2005",8.14
"Rwanda","Income share held by second 20%","%","2006",7.87
"Rwanda","Income share held by second 20%","%","2010",8.27
"Rwanda","Income share held by second 20%","%","2011",8.28
"Rwanda","Income share held by second 20%","%","2013",8.44
"Rwanda","Income share held by third 20%","%","1984",16.66
"Rwanda","Income share held by third 20%","%","2000",12.57
"Rwanda","Income share held by third 20%","%","2005",11.68
"Rwanda","Income share held by third 20%","%","2006",11.5
"Rwanda","Income share held by third 20%","%","2010",11.58
"Rwanda","Income share held by third 20%","%","2011",11.91
"Rwanda","Income share held by third 20%","%","2013",11.78
"Rwanda","Survey mean consumption or income per capita, bottom 40% (2005 PPP $ per day)","2005 PPP $ per day","2006",0.46
"Rwanda","Survey mean consumption or income per capita, bottom 40% (2005 PPP $ per day)","2005 PPP $ per day","2011",0.58
"Rwanda","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","2011 PPP $ per day","2005",0.71841277
"Rwanda","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","2011 PPP $ per day","2010",0.92
"Rwanda","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","2011 PPP $ per day","2013",0.93
"Rwanda","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","2005 PPP $ per day","2006",1.47
"Rwanda","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","2005 PPP $ per day","2011",1.74
"Rwanda","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","2011 PPP $ per day","2005",2.26843222
"Rwanda","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","2011 PPP $ per day","2010",2.76
"Rwanda","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","2011 PPP $ per day","2013",2.71
"Rwanda","Population, Total","Persons","1974",4226836
"Rwanda","Population, Total","Persons","1975",4359166
"Rwanda","Population, Total","Persons","1976",4499720
"Rwanda","Population, Total","Persons","1977",4648070
"Rwanda","Population, Total","Persons","1978",4804375
"Rwanda","Population, Total","Persons","1979",4968628
"Rwanda","Population, Total","Persons","1980",5140786
"Rwanda","Population, Total","Persons","1981",5313908
"Rwanda","Population, Total","Persons","1982",5486431
"Rwanda","Population, Total","Persons","1983",5669251
"Rwanda","Population, Total","Persons","1984",5877556
"Rwanda","Population, Total","Persons","1985",6117966
"Rwanda","Population, Total","Persons","1986",6410594
"Rwanda","Population, Total","Persons","1987",6742390
"Rwanda","Population, Total","Persons","1988",7048075
"Rwanda","Population, Total","Persons","1989",7239097
"Rwanda","Population, Total","Persons","1990",7259740
"Rwanda","Population, Total","Persons","1991",7071393
"Rwanda","Population, Total","Persons","1992",6712924
"Rwanda","Population, Total","Persons","1993",6300358
"Rwanda","Population, Total","Persons","1994",5995987
"Rwanda","Population, Total","Persons","1995",5912755
"Rwanda","Population, Total","Persons","1996",6097688
"Rwanda","Population, Total","Persons","1997",6506118
"Rwanda","Population, Total","Persons","1998",7047196
"Rwanda","Population, Total","Persons","1999",7585143
"Rwanda","Population, Total","Persons","2000",8021875
"Rwanda","Population, Total","Persons","2001",8329113
"Rwanda","Population, Total","Persons","2002",8539029
"Rwanda","Population, Total","Persons","2003",8686469
"Rwanda","Population, Total","Persons","2004",8828956
"Rwanda","Population, Total","Persons","2005",9008230
"Rwanda","Population, Total","Persons","2006",9231041
"Rwanda","Population, Total","Persons","2007",9481083
"Rwanda","Population, Total","Persons","2008",9750314
"Rwanda","Population, Total","Persons","2009",10024594
"Rwanda","Population, Total","Persons","2010",10293669
"Rwanda","Population, Total","Persons","2011",10556429
"Rwanda","Population, Total","Persons","2012",10817350
"Rwanda","Population, Total","Persons","2013",11078095
"Rwanda","Population, Total","Persons","2015",11609666
"Sierra Leone","Number of poor at $1.25 a day (PPP) (millions)","millions","1989",2.509611
"Sierra Leone","Number of poor at $1.25 a day (PPP) (millions)","millions","2003",2.801266
"Sierra Leone","Number of poor at $1.25 a day (PPP) (millions)","millions","2011",3.321628
"Sierra Leone","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","1989",2.573757
"Sierra Leone","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2003",2.718855
"Sierra Leone","Number of poor at $1.90 a day (2011 PPP) (millions)","millions","2011",3.092703
"Sierra Leone","Number of poor at $2 a day (PPP) (millions)","millions","1989",2.996759
"Sierra Leone","Number of poor at $2 a day (PPP) (millions)","millions","2003",3.863994
"Sierra Leone","Number of poor at $2 a day (PPP) (millions)","millions","2011",4.839617
"Sierra Leone","Number of poor at $2.5 a day (PPP) (millions)","millions","1989",3.229152
"Sierra Leone","Number of poor at $2.5 a day (PPP) (millions)","millions","2003",4.17268
"Sierra Leone","Number of poor at $2.5 a day (PPP) (millions)","millions","2011",5.247268
"Sierra Leone","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","1989",3.078369
"Sierra Leone","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2003",3.760455
"Sierra Leone","Number of poor at $3.10 a day (2011 PPP) (millions)","millions","2011",4.725636
"Sierra Leone","Number of poor at $4 a day (PPP) (millions)","millions","1989",3.645624
"Sierra Leone","Number of poor at $4 a day (PPP) (millions)","millions","2003",4.517655
"Sierra Leone","Number of poor at $4 a day (PPP) (millions)","millions","2011",5.662545
"Sierra Leone","Number of poor at $5 a day (PPP) (millions)","millions","1989",3.780188
"Sierra Leone","Number of poor at $5 a day (PPP) (millions)","millions","2003",4.594473
"Sierra Leone","Number of poor at $5 a day (PPP) (millions)","millions","2011",5.747008
"Sierra Leone","Poverty gap at $1.25 a day (PPP) (%)","%","1989",44.85
"Sierra Leone","Poverty gap at $1.25 a day (PPP) (%)","%","2003",22.71
"Sierra Leone","Poverty gap at $1.25 a day (PPP) (%)","%","2011",19.24
"Sierra Leone","Poverty gap at $1.90 a day (2011 PPP) (%)","%","1989",46.79
"Sierra Leone","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2003",21.72
"Sierra Leone","Poverty gap at $1.90 a day (2011 PPP) (%)","%","2011",16.7
"Sierra Leone","Poverty gap at $2 a day (PPP) (%)","%","1989",54.05
"Sierra Leone","Poverty gap at $2 a day (PPP) (%)","%","2003",41.41
"Sierra Leone","Poverty gap at $2 a day (PPP) (%)","%","2011",38.96
"Sierra Leone","Poverty gap at $2.5 a day (PPP) (%)","%","1989",58.85
"Sierra Leone","Poverty gap at $2.5 a day (PPP) (%)","%","2003",50.23
"Sierra Leone","Poverty gap at $2.5 a day (PPP) (%)","%","2011",48.42
"Sierra Leone","Poverty gap at $3.10 a day (2011 PPP) (%)","%","1989",56.7
"Sierra Leone","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2003",41.07
"Sierra Leone","Poverty gap at $3.10 a day (2011 PPP) (%)","%","2011",36.71
"Sierra Leone","Poverty gap at $4 a day (PPP) (%)","%","1989",69.34
"Sierra Leone","Poverty gap at $4 a day (PPP) (%)","%","2003",66.3
"Sierra Leone","Poverty gap at $4 a day (PPP) (%)","%","2011",65.49
"Sierra Leone","Poverty gap at $5 a day (PPP) (%)","%","1989",74.1
"Sierra Leone","Poverty gap at $5 a day (PPP) (%)","%","2003",72.4
"Sierra Leone","Poverty gap at $5 a day (PPP) (%)","%","2011",71.86
"Sierra Leone","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","1989",62.85
"Sierra Leone","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2003",59.44
"Sierra Leone","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","% of population","2011",56.63
"Sierra Leone","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","1989",65.49
"Sierra Leone","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2003",58.47
"Sierra Leone","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","% of population","2011",52.33
"Sierra Leone","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","1989",75.05
"Sierra Leone","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2003",81.99
"Sierra Leone","Poverty headcount ratio at $2 a day (PPP) (% of population)","% of population","2011",82.51
"Sierra Leone","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","1989",80.87
"Sierra Leone","Poverty headcount ratio at $2.5 a day (PPP) (% of population)","% of population","2003",88.54
