"Country","Indicator","Unit","Date","Value"
"Former Czechoslovakia","Population (000 at mid-year)","000 at mid-year","2009",15675
"Former Czechoslovakia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",194889
"Former Czechoslovakia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",202624
"Former Czechoslovakia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",12432.1218230436
"Former Czechoslovakia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",12925.4841602473
"Armenia","Population (000 at mid-year)","000 at mid-year","2007",2971.65
"Armenia","Population (000 at mid-year)","000 at mid-year","2008",2968.586
"Armenia","Population (000 at mid-year)","000 at mid-year","2009",2967
"Armenia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",32328
"Armenia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",34526
"Armenia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10878.8047044571
"Armenia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",11630.4530170256
"Azerbaijan","Population (000 at mid-year)","000 at mid-year","2007",8120
"Azerbaijan","Population (000 at mid-year)","000 at mid-year","2008",8178
"Azerbaijan","Population (000 at mid-year)","000 at mid-year","2009",8239
"Azerbaijan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",59338
"Azerbaijan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",66221
"Azerbaijan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7307.6354679803
"Azerbaijan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8097.45659085351
"Belarus","Population (000 at mid-year)","000 at mid-year","2007",9725
"Belarus","Population (000 at mid-year)","000 at mid-year","2008",9686
"Belarus","Population (000 at mid-year)","000 at mid-year","2009",9649
"Belarus","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",111011
"Belarus","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",122112
"Belarus","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",11415.0128534704
"Belarus","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",12607.0617385918
"Estonia","Population (000 at mid-year)","000 at mid-year","2007",1315.912
"Estonia","Population (000 at mid-year)","000 at mid-year","2008",1307.605
"Estonia","Population (000 at mid-year)","000 at mid-year","2009",1299
"Estonia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",27063
"Estonia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",26088
"Estonia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",20565.9648973488
"Estonia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",19950.9790800739
"Georgia","Population (000 at mid-year)","000 at mid-year","2007",4646.003
"Georgia","Population (000 at mid-year)","000 at mid-year","2008",4630.841
"Georgia","Population (000 at mid-year)","000 at mid-year","2009",4616
"Georgia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",27144
"Georgia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",27711
"Georgia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",5842.44134151442
"Georgia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5984.0102478146
"Kazakhstan","Population (000 at mid-year)","000 at mid-year","2007",15284.929
"Kazakhstan","Population (000 at mid-year)","000 at mid-year","2008",15340.533
"Kazakhstan","Population (000 at mid-year)","000 at mid-year","2009",15399
"Kazakhstan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",167161
"Kazakhstan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",172511
"Kazakhstan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10936.3281962252
"Kazakhstan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",11245.4371696212
"Kyrgyzstan","Population (000 at mid-year)","000 at mid-year","2007",5284.149
"Kyrgyzstan","Population (000 at mid-year)","000 at mid-year","2008",5356.869
"Kyrgyzstan","Population (000 at mid-year)","000 at mid-year","2009",5432
"Kyrgyzstan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",14112
"Kyrgyzstan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",15185
"Kyrgyzstan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2670.62870483024
"Kyrgyzstan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2834.67824208507
"Latvia","Population (000 at mid-year)","000 at mid-year","2007",2259.81
"Latvia","Population (000 at mid-year)","000 at mid-year","2008",2245.423
"Latvia","Population (000 at mid-year)","000 at mid-year","2009",2232
"Latvia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",34874
"Latvia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",33269
"Latvia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",15432.2708546294
"Latvia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",14816.361995045
"Lithuania","Population (000 at mid-year)","000 at mid-year","2007",3575.439
"Lithuania","Population (000 at mid-year)","000 at mid-year","2008",3565.205
"Lithuania","Population (000 at mid-year)","000 at mid-year","2009",3555
"Lithuania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",39259
"Lithuania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",40436
"Lithuania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10980.1901249049
"Lithuania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",11341.8442978735
"Moldova","Population (000 at mid-year)","000 at mid-year","2007",4329
"Moldova","Population (000 at mid-year)","000 at mid-year","2008",4324
"Moldova","Population (000 at mid-year)","000 at mid-year","2009",4321
"Moldova","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",14281
"Moldova","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",15309
"Moldova","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3298.9142989143
"Moldova","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3540.4717853839
"Russian Federation","Population (000 at mid-year)","000 at mid-year","2007",141378
"Russian Federation","Population (000 at mid-year)","000 at mid-year","2008",140702
"Russian Federation","Population (000 at mid-year)","000 at mid-year","2009",140041
"Russian Federation","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1213976
"Russian Federation","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1281959
"Russian Federation","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",8586.73909660626
"Russian Federation","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",9111.16402041193
"Tajikistan","Population (000 at mid-year)","000 at mid-year","2007",7077
"Tajikistan","Population (000 at mid-year)","000 at mid-year","2008",7212
"Tajikistan","Population (000 at mid-year)","000 at mid-year","2009",7349
"Tajikistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",10296
"Tajikistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",11110
"Tajikistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1454.85375158966
"Tajikistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1540.48807542984
"Turkmenistan","Population (000 at mid-year)","000 at mid-year","2007",4774
"Turkmenistan","Population (000 at mid-year)","000 at mid-year","2008",4829
"Turkmenistan","Population (000 at mid-year)","000 at mid-year","2009",4885
"Turkmenistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",19154
"Turkmenistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",21165
"Turkmenistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4012.1491411814
"Turkmenistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4382.8950093187
"Ukraine","Population (000 at mid-year)","000 at mid-year","2007",46300
"Ukraine","Population (000 at mid-year)","000 at mid-year","2008",45994
"Ukraine","Population (000 at mid-year)","000 at mid-year","2009",45700
"Ukraine","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",225378
"Ukraine","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",230111
"Ukraine","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4867.77537796976
"Ukraine","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5003.06561725443
"Uzbekistan","Population (000 at mid-year)","000 at mid-year","2007",27079
"Uzbekistan","Population (000 at mid-year)","000 at mid-year","2008",27345
"Uzbekistan","Population (000 at mid-year)","000 at mid-year","2009",27606
"Uzbekistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",132562
"Uzbekistan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",144493
"Uzbekistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4895.38018390635
"Uzbekistan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5284.07387090876
"Total Former USSR","Population (000 at mid-year)","000 at mid-year","2007",284119.892
"Total Former USSR","Population (000 at mid-year)","000 at mid-year","2008",283685.062
"Total Former USSR","Population (000 at mid-year)","000 at mid-year","2009",283290
"Total Former USSR","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",2127937
"Total Former USSR","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",2242206
"Total Former USSR","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7489.57415484306
"Total Former USSR","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",7903.85642512259
"Argentina","Population (000 at mid-year)","000 at mid-year","2007",40049
"Argentina","Population (000 at mid-year)","000 at mid-year","2008",40482
"Argentina","Population (000 at mid-year)","000 at mid-year","2009",40914
"Argentina","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",416776
"Argentina","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",445117
"Argentina","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10406.6518514819
"Argentina","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",10995.4300676844
"Brazil","Population (000 at mid-year)","000 at mid-year","2007",193919
"Brazil","Population (000 at mid-year)","000 at mid-year","2008",196343
"Brazil","Population (000 at mid-year)","000 at mid-year","2009",198739
"Brazil","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1201514
"Brazil","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1262279
"Brazil","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6195.95810621961
"Brazil","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6428.94832003178
"Chile","Population (000 at mid-year)","000 at mid-year","2007",16304
"Chile","Population (000 at mid-year)","000 at mid-year","2008",16454
"Chile","Population (000 at mid-year)","000 at mid-year","2009",16602
"Chile","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",210221
"Chile","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",216948
"Chile","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",12893.8297350343
"Chile","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",13185.1221587456
"Colombia","Population (000 at mid-year)","000 at mid-year","2007",44380
"Colombia","Population (000 at mid-year)","000 at mid-year","2008",45014
"Colombia","Population (000 at mid-year)","000 at mid-year","2009",43677
"Colombia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",278243
"Colombia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",284921
"Colombia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6269.55835962145
"Colombia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6329.60856622384
"Mexico","Population (000 at mid-year)","000 at mid-year","2007",108700.891
"Mexico","Population (000 at mid-year)","000 at mid-year","2008",109955.4
"Mexico","Population (000 at mid-year)","000 at mid-year","2009",111212
"Mexico","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",866576
"Mexico","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",877312
"Mexico","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7972.11496638054
"Mexico","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",7978.79867655431
"Peru","Population (000 at mid-year)","000 at mid-year","2007",28809
"Peru","Population (000 at mid-year)","000 at mid-year","2008",29181
"Peru","Population (000 at mid-year)","000 at mid-year","2009",29547
"Peru","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",143191
"Peru","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",157224
"Peru","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4970.3564858204
"Peru","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5387.88938007608
"Uruguay","Population (000 at mid-year)","000 at mid-year","2007",3461
"Uruguay","Population (000 at mid-year)","000 at mid-year","2008",3478
"Uruguay","Population (000 at mid-year)","000 at mid-year","2009",3494
"Uruguay","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",31596
"Uruguay","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",34408
"Uruguay","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",9129.15342386594
"Uruguay","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",9893.04197814836
"Venezuela","Population (000 at mid-year)","000 at mid-year","2007",26024
"Venezuela","Population (000 at mid-year)","000 at mid-year","2008",26415
"Venezuela","Population (000 at mid-year)","000 at mid-year","2009",26815
"Venezuela","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",267077
"Venezuela","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",279897
"Venezuela","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",10262.719028589
"Venezuela","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",10596.1385576377
"Total 8 Latin American countries","Population (000 at mid-year)","000 at mid-year","2007",461646.891
"Total 8 Latin American countries","Population (000 at mid-year)","000 at mid-year","2008",467322.4
"Total 8 Latin American countries","Population (000 at mid-year)","000 at mid-year","2009",471000
"Total 8 Latin American countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3415194
"Total 8 Latin American countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3558106
"Total 8 Latin American countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7397.84901963089
"Total 8 Latin American countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",7613.8143602789
"Bolivia","Population (000 at mid-year)","000 at mid-year","2007",9426
"Bolivia","Population (000 at mid-year)","000 at mid-year","2008",9601
"Bolivia","Population (000 at mid-year)","000 at mid-year","2009",9775
"Bolivia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",26776
"Bolivia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",28409
"Bolivia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2840.65351156376
"Bolivia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2958.96260806166
"Costa Rica","Population (000 at mid-year)","000 at mid-year","2007",4137
"Costa Rica","Population (000 at mid-year)","000 at mid-year","2008",4196
"Costa Rica","Population (000 at mid-year)","000 at mid-year","2009",4455
"Costa Rica","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",32550
"Costa Rica","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",33704
"Costa Rica","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",7868.02030456853
"Costa Rica","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",8032.4118207817
"Cuba","Population (000 at mid-year)","000 at mid-year","2007",11394
"Cuba","Population (000 at mid-year)","000 at mid-year","2008",11424
"Cuba","Population (000 at mid-year)","000 at mid-year","2009",11452
"Cuba","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",41303
"Cuba","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",42996
"Cuba","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3624.97805862735
"Cuba","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3763.65546218487
"Dominican Republic","Population (000 at mid-year)","000 at mid-year","2007",9366
"Dominican Republic","Population (000 at mid-year)","000 at mid-year","2008",9507
"Dominican Republic","Population (000 at mid-year)","000 at mid-year","2009",9650
"Dominican Republic","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",40304
"Dominican Republic","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",42440
"Dominican Republic","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4303.22442878497
"Dominican Republic","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4464.07909961081
"Ecuador","Population (000 at mid-year)","000 at mid-year","2007",14135
"Ecuador","Population (000 at mid-year)","000 at mid-year","2008",14354
"Ecuador","Population (000 at mid-year)","000 at mid-year","2009",14573
"Ecuador","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",53739
"Ecuador","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",57231
"Ecuador","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3801.83940573046
"Ecuador","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3987.11160652083
"El Salvador","Population (000 at mid-year)","000 at mid-year","2007",6948
"El Salvador","Population (000 at mid-year)","000 at mid-year","2008",7066
"El Salvador","Population (000 at mid-year)","000 at mid-year","2009",6031
"El Salvador","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",20270
"El Salvador","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",20777
"El Salvador","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2917.38629821531
"El Salvador","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2940.4189074441
"Guatemala","Population (000 at mid-year)","000 at mid-year","2007",12728
"Guatemala","Population (000 at mid-year)","000 at mid-year","2008",13002
"Guatemala","Population (000 at mid-year)","000 at mid-year","2009",13277
"Guatemala","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",55767
"Guatemala","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",57997
"Guatemala","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4381.44248900063
"Guatemala","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4460.62144285495
"Haïti","Population (000 at mid-year)","000 at mid-year","2007",8711
"Haïti","Population (000 at mid-year)","000 at mid-year","2008",8871
"Haïti","Population (000 at mid-year)","000 at mid-year","2009",9036
"Haïti","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",6006
"Haïti","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",6084
"Haïti","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",689.473080013776
"Haïti","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",685.830233344606
"Honduras","Population (000 at mid-year)","000 at mid-year","2007",7483.763
"Honduras","Population (000 at mid-year)","000 at mid-year","2008",7639.327
"Honduras","Population (000 at mid-year)","000 at mid-year","2009",7834
"Honduras","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",17064
"Honduras","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",17747
"Honduras","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2280.13634317388
"Honduras","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2323.11039964646
"Jamaica","Population (000 at mid-year)","000 at mid-year","2007",2782
"Jamaica","Population (000 at mid-year)","000 at mid-year","2008",2804
"Jamaica","Population (000 at mid-year)","000 at mid-year","2009",2826
"Jamaica","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",10670
"Jamaica","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",10286
"Jamaica","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3835.3702372394
"Jamaica","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3668.33095577746
"Nicaragua","Population (000 at mid-year)","000 at mid-year","2007",5680
"Nicaragua","Population (000 at mid-year)","000 at mid-year","2008",5786
"Nicaragua","Population (000 at mid-year)","000 at mid-year","2009",5891
"Nicaragua","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9385
"Nicaragua","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9685
"Nicaragua","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1652.28873239437
"Nicaragua","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1673.86795713792
"Panama","Population (000 at mid-year)","000 at mid-year","2007",3258
"Panama","Population (000 at mid-year)","000 at mid-year","2008",3310
"Panama","Population (000 at mid-year)","000 at mid-year","2009",3360
"Panama","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",20884
"Panama","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",22094
"Panama","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6410.06752608963
"Panama","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6674.92447129909
"Paraguay","Population (000 at mid-year)","000 at mid-year","2007",6669
"Paraguay","Population (000 at mid-year)","000 at mid-year","2008",6831
"Paraguay","Population (000 at mid-year)","000 at mid-year","2009",6291
"Paraguay","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",21272
"Paraguay","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",22506
"Paraguay","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3189.68361073624
"Paraguay","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3294.68599033816
"Puerto Rico","Population (000 at mid-year)","000 at mid-year","2007",3942.491
"Puerto Rico","Population (000 at mid-year)","000 at mid-year","2008",3957.169
"Puerto Rico","Population (000 at mid-year)","000 at mid-year","2009",3966
"Puerto Rico","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",60375
"Puerto Rico","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",59651
"Puerto Rico","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",15313.9220863155
"Puerto Rico","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",15074.1603403848
"Trinidad and Tobago","Population (000 at mid-year)","000 at mid-year","2007",1233
"Trinidad and Tobago","Population (000 at mid-year)","000 at mid-year","2008",1231
"Trinidad and Tobago","Population (000 at mid-year)","000 at mid-year","2009",1230
"Trinidad and Tobago","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",25648
"Trinidad and Tobago","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",26238
"Trinidad and Tobago","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",20801.297648013
"Trinidad and Tobago","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",21314.3785540211
"Total 15 Latin American countries","Population (000 at mid-year)","000 at mid-year","2007",107893.254
"Total 15 Latin American countries","Population (000 at mid-year)","000 at mid-year","2008",109579.496
"Total 15 Latin American countries","Population (000 at mid-year)","000 at mid-year","2009",109647
"Total 15 Latin American countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",442013
