"country","indicator","Unit","Date","Value"
"Myanmar","Resolving Insolvency - Time (years)","years","2016",5
"Myanmar","Resolving Insolvency - Time (years)","years","2017",5
"Myanmar","Starting a Business - Cost (% of income per capita)","% of income per capita","2013",157.7
"Myanmar","Starting a Business - Cost (% of income per capita)","% of income per capita","2014",148.6
"Myanmar","Starting a Business - Cost (% of income per capita)","% of income per capita","2015",131.1
"Myanmar","Starting a Business - Cost (% of income per capita)","% of income per capita","2016",97.1
"Myanmar","Starting a Business - DTF","","2013",20.64
"Myanmar","Starting a Business - DTF","","2014",21.78
"Myanmar","Starting a Business - DTF","","2015",23.97
"Myanmar","Starting a Business - DTF","","2016",70.02
"Myanmar","Starting a Business - Cost - Men (% of income per capita)","","2017",40.4
"Myanmar","Starting a Business - Cost - Women (% of income per capita)","","2017",40.4
"Myanmar","Starting a Business - Paid-in Min. Capital (% of income per capita)","% of income per capita","2013",7445.4
"Myanmar","Starting a Business - Paid-in Min. Capital (% of income per capita)","% of income per capita","2014",7016
"Myanmar","Starting a Business - Paid-in Min. Capital (% of income per capita)","% of income per capita","2015",6190.1
"Myanmar","Starting a Business - Paid-in Min. Capital (% of income per capita)","% of income per capita","2016",0
"Myanmar","Starting a Business - Paid-in Min. Capital (% of income per capita)","% of income per capita","2017",0
"Myanmar","Starting a Business - Procedure - Men (number)","","2017",11
"Myanmar","Starting a Business - Procedure - Women (number)","","2017",11
"Myanmar","Starting a Business - Procedures (number)","Number","2013",12
"Myanmar","Starting a Business - Procedures (number)","Number","2014",12
"Myanmar","Starting a Business - Procedures (number)","Number","2015",12
"Myanmar","Starting a Business - Procedures (number)","Number","2016",11
"Myanmar","Starting a Business - Time - Men (days)","","2017",13
"Myanmar","Starting a Business - Time - Women (days)","","2017",13
"Myanmar","Starting a Business - Time (days)","days","2013",74
"Myanmar","Starting a Business - Time (days)","days","2014",74
"Myanmar","Starting a Business - Time (days)","days","2015",74
"Myanmar","Starting a Business - Time (days)","days","2016",13
"Myanmar","Trading Across Borders - Cost to export (US$ per container)","US$ per container","2013",670
"Myanmar","Trading Across Borders - Cost to export (US$ per container)","US$ per container","2014",670
"Myanmar","Trading Across Borders - Cost to export (US$ per container)","US$ per container","2015",620
"Myanmar","Trading Across Borders - Cost to export (deflated US$ per container)","deflated US$ per container","2013",729.1
"Myanmar","Trading Across Borders - Cost to export (deflated US$ per container)","deflated US$ per container","2014",709
"Myanmar","Trading Across Borders - Cost to export (deflated US$ per container)","deflated US$ per container","2015",620
"Myanmar","Trading Across Borders - Cost to import (US$ per container)","US$ per container","2013",660
"Myanmar","Trading Across Borders - Cost to import (US$ per container)","US$ per container","2014",660
"Myanmar","Trading Across Borders - Cost to import (US$ per container)","US$ per container","2015",610
"Myanmar","Trading Across Borders - Cost to import (deflated US$ per container)","deflated US$ per container","2013",718.2
"Myanmar","Trading Across Borders - Cost to import (deflated US$ per container)","deflated US$ per container","2014",698.4
"Myanmar","Trading Across Borders - Cost to import (deflated US$ per container)","deflated US$ per container","2015",610
"Myanmar","Trading Across Borders - Documents to export (number)","Number","2013",9
"Myanmar","Trading Across Borders - Documents to export (number)","Number","2014",9
"Myanmar","Trading Across Borders - Documents to export (number)","Number","2015",8
"Myanmar","Trading Across Borders - Documents to import (number)","Number","2013",9
"Myanmar","Trading Across Borders - Documents to import (number)","Number","2014",9
"Myanmar","Trading Across Borders - Documents to import (number)","Number","2015",8
"Myanmar","Trading Across Borders - DTF","","2013",63.09
"Myanmar","Trading Across Borders - DTF","","2014",63.22
"Myanmar","Trading Across Borders - DTF","","2015",55.05
"Myanmar","Trading Across Borders - DTF","","2016",55.05
"Myanmar","Trading Across Borders - Time to export (days)","days","2013",25
"Myanmar","Trading Across Borders - Time to export (days)","days","2014",25
"Myanmar","Trading Across Borders - Time to export (days)","days","2015",20
"Myanmar","Trading Across Borders - Time to import (days)","days","2013",27
"Myanmar","Trading Across Borders - Time to import (days)","days","2014",27
"Myanmar","Trading Across Borders - Time to import (days)","days","2015",22
"Myanmar","Trading Across Borders - Time to export: Border compliance (hours)","Hours","2015",144
"Myanmar","Trading Across Borders - Time to export: Border compliance (hours)","Hours","2016",144
"Myanmar","Trading Across Borders - Time to export: Border compliance (hours)","Hours","2017",144
"Myanmar","Trading Across Borders - Cost to export: Border compliance (USD)","USD","2015",432
"Myanmar","Trading Across Borders - Cost to export: Border compliance (USD)","USD","2016",432
"Myanmar","Trading Across Borders - Cost to export: Border compliance (USD)","USD","2017",432
"Myanmar","Trading Across Borders - Time to export: Documentary compliance (hours)","Hours","2015",144
"Myanmar","Trading Across Borders - Time to export: Documentary compliance (hours)","Hours","2016",144
"Myanmar","Trading Across Borders - Time to export: Documentary compliance (hours)","Hours","2017",144
"Myanmar","Trading Across Borders - Cost to export: Documentary compliance (USD)","USD","2015",140
"Myanmar","Trading Across Borders - Cost to export: Documentary compliance (USD)","USD","2016",140
"Myanmar","Trading Across Borders - Cost to export: Documentary compliance (USD)","USD","2017",140
"Myanmar","Trading Across Borders - Time to import: Border compliance (hours)","Hours","2015",120
"Myanmar","Trading Across Borders - Time to import: Border compliance (hours)","Hours","2016",120
"Myanmar","Trading Across Borders - Time to import: Border compliance (hours)","Hours","2017",232
"Myanmar","Trading Across Borders - Cost to import: Border compliance (USD)","USD","2015",367
"Myanmar","Trading Across Borders - Cost to import: Border compliance (USD)","USD","2016",367
"Myanmar","Trading Across Borders - Cost to import: Border compliance (USD)","USD","2017",457
"Myanmar","Trading Across Borders - Time to import: Documentary compliance (hours)","Hours","2015",48
"Myanmar","Trading Across Borders - Time to import: Documentary compliance (hours)","Hours","2016",48
"Myanmar","Trading Across Borders - Time to import: Documentary compliance (hours)","Hours","2017",48
"Myanmar","Trading Across Borders - Cost to import: Documentary compliance (USD)","USD","2015",115
"Myanmar","Trading Across Borders - Cost to import: Documentary compliance (USD)","USD","2016",115
"Myanmar","Trading Across Borders - Cost to import: Documentary compliance (USD)","USD","2017",210
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2007",104
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2008",111
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2009",112
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2010",116
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2011",107
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2012",107
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2013",103
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2014",109
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2015",94
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2016",99
"Nepal","Ease of Doing Business Rank","Rank=1, High Ease of doing Business","2017",107
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2012",88
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2013",97
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2014",126
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2015",85
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2016",78
"Nepal","Dealing with Construction Permits - Rank","Rank=1, High Ease of Dealing with Construction Permits","2017",123
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2012",136
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2013",137
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2014",134
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2015",152
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2016",152
"Nepal","Enforcing Contracts - Rank","Rank=1, High Ease of Enforcing Contracts","2017",152
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2012",67
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2013",52
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2014",111
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2015",128
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2016",133
"Nepal","Getting Credit - Rank","Rank=1, High Ease of Getting Credit","2017",139
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2012",96
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2013",99
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2014",78
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2015",128
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2016",131
"Nepal","Getting Electricity - Rank","Rank=1, High Ease of Getting Electricity","2017",131
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2012",109
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2013",121
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2014",120
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2015",124
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2016",124
"Nepal","Paying Taxes - Rank","Rank=1, High Ease of Paying Taxes","2017",142
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2012",79
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2013",80
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2014",70
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2015",54
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2016",57
"Nepal","Protecting Minority Investors - Rank","Rank=1, High Ease of Protecting Minority Investors","2017",63
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2012",23
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2013",22
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2014",29
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2015",73
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2016",72
"Nepal","Registering Property - Rank","Rank=1, High Ease of Registering Property","2017",72
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2012",119
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2013",123
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2014",78
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2015",78
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2016",86
"Nepal","Resolving Insolvency - Rank","Rank=1, High Ease of Resolving Insolvency","2017",89
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2012",102
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2013",103
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2014",97
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2015",104
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2016",105
"Nepal","Starting a Business - Rank","Rank=1, High Ease of Starting a Business","2017",109
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2012",170
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2013",173
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2014",169
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2015",59
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2016",60
"Nepal","Trading Across Borders - Rank","Rank=1, High Ease of Trading Across Borders","2017",69
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2010",60.43
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2011",58.13
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2012",59.56
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2013",60.1
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2014",60.89
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2015",60.07
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2016",59.36
"Nepal","Overall Distance to Frontier (DTF)","score, 0= Lowest performance & 100= The frontier","2017",58.88
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2006",148.8
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2007",146.7
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2008",138
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2009",112.5
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2010",100.2
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2011",890.8
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2012",753.3
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2013",654.6
"Nepal","Dealing with Construction Permits - Cost (% of income per capita)","% of income per capita","2014",512.7
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2006",2.4
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2007",2.4
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2008",2.2
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2009",1.8
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2010",1.6
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2011",17.5
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2012",14.7
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2013",13
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2014",10.2
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2015",9.4
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2016",8.3
"Nepal","Dealing with Construction Permits - Cost (% of warehouse value)","% of warehouse value","2017",13.2
"Nepal","Dealing with Construction Permits - DTF","","2006",76.77
"Nepal","Dealing with Construction Permits - DTF","","2007",76.83
"Nepal","Dealing with Construction Permits - DTF","","2008",77.06
"Nepal","Dealing with Construction Permits - DTF","","2009",77.75
"Nepal","Dealing with Construction Permits - DTF","","2010",79.04
"Nepal","Dealing with Construction Permits - DTF","","2011",52.7
"Nepal","Dealing with Construction Permits - DTF","","2012",57.31
"Nepal","Dealing with Construction Permits - DTF","","2013",60.17
"Nepal","Dealing with Construction Permits - DTF","","2014",64.87
"Nepal","Dealing with Construction Permits - DTF","","2015",68.88
"Nepal","Dealing with Construction Permits - DTF","","2016",70.25
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2006",11
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2007",11
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2008",11
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2009",11
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2010",11
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2011",12
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2012",12
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2013",12
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2014",12
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2015",10
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2016",10
"Nepal","Dealing with Construction Permits - Procedures (number)","Number","2017",10
"Nepal","Dealing with Construction Permits - Time (days)","days","2006",143
"Nepal","Dealing with Construction Permits - Time (days)","days","2007",143
"Nepal","Dealing with Construction Permits - Time (days)","days","2008",143
"Nepal","Dealing with Construction Permits - Time (days)","days","2009",143
"Nepal","Dealing with Construction Permits - Time (days)","days","2010",133
"Nepal","Dealing with Construction Permits - Time (days)","days","2011",118
"Nepal","Dealing with Construction Permits - Time (days)","days","2012",118
"Nepal","Dealing with Construction Permits - Time (days)","days","2013",118
"Nepal","Dealing with Construction Permits - Time (days)","days","2014",118
"Nepal","Dealing with Construction Permits - Time (days)","days","2015",86
"Nepal","Dealing with Construction Permits - Time (days)","days","2016",86
"Nepal","Dealing with Construction Permits - Time (days)","days","2017",86
"Nepal","Dealing with Construction Permits - Building quality control index (0-15)","Index","2015",9
"Nepal","Dealing with Construction Permits - Building quality control index (0-15)","Index","2016",9
"Nepal","Dealing with Construction Permits - Building quality control index (0-15)","Index","2017",9
"Nepal","Dealing with Construction Permits - Quality of building regulations index (0-2)","Index","2016",1
"Nepal","Dealing with Construction Permits - Quality of building regulations index (0-2)","Index","2017",1
"Nepal","Dealing with Construction Permits - Quality control before construction index (0-1)","Index","2016",1
"Nepal","Dealing with Construction Permits - Quality control before construction index (0-1)","Index","2017",1
"Nepal","Dealing with Construction Permits - Quality control during construction index (0-3)","Index","2016",2
"Nepal","Dealing with Construction Permits - Quality control during construction index (0-3)","Index","2017",2
"Nepal","Dealing with Construction Permits - Quality control after construction index (0-3)","Index","2016",3
"Nepal","Dealing with Construction Permits - Quality control after construction index (0-3)","Index","2017",3
"Nepal","Dealing with Construction Permits - Liability and insurance regimes index (0-2)","Index","2016",0
"Nepal","Dealing with Construction Permits - Liability and insurance regimes index (0-2)","Index","2017",0
"Nepal","Dealing with Construction Permits - Professional certifications index (0-4)","Index","2016",2
"Nepal","Dealing with Construction Permits - Professional certifications index (0-4)","Index","2017",2
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2004",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2005",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2006",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2007",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2008",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2009",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2010",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2011",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2012",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2013",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2014",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2015",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2016",26.8
"Nepal","Enforcing Contracts - Cost (% of claim)","% of claim","2017",26.8
"Nepal","Enforcing Contracts - DTF","","2004",46.51
"Nepal","Enforcing Contracts - DTF","","2005",46.51
"Nepal","Enforcing Contracts - DTF","","2006",46.51
"Nepal","Enforcing Contracts - DTF","","2007",46.51
"Nepal","Enforcing Contracts - DTF","","2008",46.51
"Nepal","Enforcing Contracts - DTF","","2009",46.51
"Nepal","Enforcing Contracts - DTF","","2010",46.51
"Nepal","Enforcing Contracts - DTF","","2011",46.51
"Nepal","Enforcing Contracts - DTF","","2012",49.65
"Nepal","Enforcing Contracts - DTF","","2013",49.65
"Nepal","Enforcing Contracts - DTF","","2014",49.65
"Nepal","Enforcing Contracts - DTF","","2015",45.26
"Nepal","Enforcing Contracts - DTF","","2016",45.26
"Nepal","Enforcing Contracts - Procedures (number)","Number","2004",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2005",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2006",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2007",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2008",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2009",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2010",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2011",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2012",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2013",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2014",39
"Nepal","Enforcing Contracts - Procedures (number)","Number","2015",39
"Nepal","Enforcing Contracts - Time (days)","days","2004",1025
"Nepal","Enforcing Contracts - Time (days)","days","2005",1025
"Nepal","Enforcing Contracts - Time (days)","days","2006",1025
"Nepal","Enforcing Contracts - Time (days)","days","2007",1025
"Nepal","Enforcing Contracts - Time (days)","days","2008",1025
"Nepal","Enforcing Contracts - Time (days)","days","2009",1025
"Nepal","Enforcing Contracts - Time (days)","days","2010",1025
"Nepal","Enforcing Contracts - Time (days)","days","2011",1025
"Nepal","Enforcing Contracts - Time (days)","days","2012",910
"Nepal","Enforcing Contracts - Time (days)","days","2013",910
"Nepal","Enforcing Contracts - Time (days)","days","2014",910
"Nepal","Enforcing Contracts - Time (days)","days","2015",910
"Nepal","Enforcing Contracts - Time (days)","days","2016",910
"Nepal","Enforcing Contracts - Quality of judicial processes index (0-18)","Index","2015",5.5
"Nepal","Enforcing Contracts - Quality of judicial processes index (0-18)","Index","2016",5.5
"Nepal","Enforcing Contracts - Quality of judicial processes index (0-18)","Index","2017",5.5
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2005",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2006",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2007",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2008",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2009",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2010",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2011",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2012",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2013",0
"Nepal","Getting Credit - Depth of credit information index (0-6)","Index","2014",3
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2005",2
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2006",2
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2007",2
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2008",2
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2009",2
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2010",3
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2011",3
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2012",3
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2013",3
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2014",0
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2015",0
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2016",0
"Nepal","Getting Credit - Depth of credit information index (0-8)","Index","2017",0
"Nepal","Getting Credit - DTF","","2005",50
"Nepal","Getting Credit - DTF","","2006",50
"Nepal","Getting Credit - DTF","","2007",50
"Nepal","Getting Credit - DTF","","2008",50
"Nepal","Getting Credit - DTF","","2009",50
"Nepal","Getting Credit - DTF","","2010",50
"Nepal","Getting Credit - DTF","","2011",50
"Nepal","Getting Credit - DTF","","2012",50
"Nepal","Getting Credit - DTF","","2013",50
"Nepal","Getting Credit - DTF","","2014",68.75
"Nepal","Getting Credit - DTF","","2015",30
"Nepal","Getting Credit - DTF","","2016",30
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2005",0
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2006",0.1
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2007",0.1
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2008",0.2
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2009",0.2
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2010",0.3
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2011",0.3
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2012",0.3
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2013",0.5
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2014",0.7
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2015",1
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2016",1.3
"Nepal","Getting Credit - Credit bureau coverage (% of adults)","% of adults","2017",1.8
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2005",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2006",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2007",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2008",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2009",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2010",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2011",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2012",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2013",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2014",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2015",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2016",0
"Nepal","Getting Credit - Credit registry coverage (% of adults)","% of adults","2017",0
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2005",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2006",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2007",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2008",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2009",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2010",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2011",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2012",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2013",8
"Nepal","Getting Credit - Strength of legal rights index (0-8)","Index","2014",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2005",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2006",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2007",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2008",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2009",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2010",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2011",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2012",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2013",8
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2014",6
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2015",6
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2016",6
"Nepal","Getting Credit - Strength of legal rights index (0-12)","Index","2017",6
"Nepal","Getting Electricity - Cost (% of income per capita)","% of income per capita","2010",2730.9
"Nepal","Getting Electricity - Cost (% of income per capita)","% of income per capita","2011",2370.7
"Nepal","Getting Electricity - Cost (% of income per capita)","% of income per capita","2012",1995.8
