"country","indicator","Unit","Date","Value"
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","1997",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","1998",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","1999",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2000",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2001",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2002",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2003",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2004",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2005",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2006",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2007",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2008",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2009",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2010",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2011",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2012",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2013",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2014",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2015",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2016",0
"North Korea","Trade Freedom","score (100 represent the maximum freedom)","2017",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","1995",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","1996",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","1997",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","1998",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","1999",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2000",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2001",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2002",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2003",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2004",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2005",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2006",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2007",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2008",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2009",10
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2010",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2011",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2012",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2013",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2014",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2015",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2016",0
"North Korea","Investment Freedom","score (100 represent the maximum freedom)","2017",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","1995",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","1996",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","1997",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","1998",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","1999",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2000",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2001",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2002",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2003",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2004",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2005",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2006",10
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2007",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2008",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2009",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2010",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2011",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2012",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2013",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2014",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2015",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2016",0
"North Korea","Financial Freedom","score (100 represent the maximum freedom)","2017",0
"Pakistan","Overall Score","score (100 represent the maximum freedom)","1995",57.6
"Pakistan","Overall Score","score (100 represent the maximum freedom)","1996",58.4
"Pakistan","Overall Score","score (100 represent the maximum freedom)","1997",56
"Pakistan","Overall Score","score (100 represent the maximum freedom)","1998",53.2
"Pakistan","Overall Score","score (100 represent the maximum freedom)","1999",53
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2000",56.4
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2001",56
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2002",55.8
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2003",55
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2004",54.9
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2005",53.3
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2006",57.9
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2007",57.2
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2008",55.6
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2009",57
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2010",55.2
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2011",55.1
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2012",54.7
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2013",55.1
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2014",55.2
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2015",55.6
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2016",55.9
"Pakistan","Overall Score","score (100 represent the maximum freedom)","2017",52.8
"Pakistan","Property Rights","score (100 represent the maximum freedom)","1995",70
"Pakistan","Property Rights","score (100 represent the maximum freedom)","1996",70
"Pakistan","Property Rights","score (100 represent the maximum freedom)","1997",70
"Pakistan","Property Rights","score (100 represent the maximum freedom)","1998",50
"Pakistan","Property Rights","score (100 represent the maximum freedom)","1999",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2000",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2001",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2002",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2003",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2004",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2005",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2006",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2007",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2008",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2009",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2010",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2011",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2012",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2013",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2014",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2015",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2016",30
"Pakistan","Property Rights","score (100 represent the maximum freedom)","2017",36.4
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","1995",10
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","1996",30
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","1997",23
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","1998",10
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","1999",25
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2000",27
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2001",22
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2002",22
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2003",23
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2004",26
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2005",25
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2006",21
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2007",21
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2008",22
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2009",24
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2010",25
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2011",24
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2012",23
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2013",25
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2014",22.7
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2015",28
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2016",29
"Pakistan","Government Integrity","score (100 represent the maximum freedom)","2017",30.5
"Pakistan","Judicial Effectiveness","score (100 represent the maximum freedom)","2017",34.1
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","1995",59.1
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","1996",65
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","1997",67.5
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","1998",67.4
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","1999",78.5
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2000",82.1
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2001",82
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2002",73.8
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2003",65.8
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2004",68.2
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2005",69.7
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2006",71.4
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2007",73
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2008",79.1
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2009",80.4
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2010",80.5
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2011",80.5
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2012",80.6
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2013",80.5
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2014",80.6
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2015",77.7
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2016",79
"Pakistan","Tax Burden","score (100 represent the maximum freedom)","2017",78.9
"Pakistan","Government Spending","score (100 represent the maximum freedom)","1995",82.1
"Pakistan","Government Spending","score (100 represent the maximum freedom)","1996",66.3
"Pakistan","Government Spending","score (100 represent the maximum freedom)","1997",71.2
"Pakistan","Government Spending","score (100 represent the maximum freedom)","1998",72.6
"Pakistan","Government Spending","score (100 represent the maximum freedom)","1999",70.6
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2000",78.1
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2001",90.3
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2002",85.5
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2003",83.9
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2004",86.3
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2005",89.7
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2006",89.5
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2007",92.3
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2008",90.1
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2009",90.7
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2010",88.8
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2011",88.8
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2012",88.1
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2013",89
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2014",88.3
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2015",86.1
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2016",86.2
"Pakistan","Government Spending","score (100 represent the maximum freedom)","2017",87.3
"Pakistan","Fiscal Health","score (100 represent the maximum freedom)","2017",30.8
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","1995",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","1996",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","1997",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","1998",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","1999",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2000",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2001",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2002",55
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2003",70
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2004",70
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2005",70
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2006",72.2
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2007",71.6
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2008",70.8
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2009",72.5
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2010",71.7
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2011",70.9
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2012",70
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2013",70.7
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2014",69.4
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2015",65.6
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2016",61.2
"Pakistan","Business Freedom","score (100 represent the maximum freedom)","2017",61.2
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2005",59.6
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2006",58.6
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2007",57.4
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2008",56.4
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2009",54.5
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2010",49.8
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2011",46.3
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2012",47.8
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2013",47.9
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2014",47.3
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2015",42.1
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2016",42.1
"Pakistan","Labor Freedom","score (100 represent the maximum freedom)","2017",37.8
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","1995",69.9
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","1996",68.5
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","1997",68
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","1998",69
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","1999",68.8
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2000",72.3
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2001",75.5
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2002",76.6
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2003",78.1
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2004",78.4
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2005",74
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2006",77.2
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2007",72.6
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2008",72.2
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2009",72.2
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2010",69.4
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2011",63.6
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2012",66.3
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2013",67
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2014",68.5
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2015",71.2
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2016",71.5
"Pakistan","Monetary Freedom","score (100 represent the maximum freedom)","2017",74.8
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","1995",32.4
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","1996",31
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","1997",30
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","1998",35
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","1999",29
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2000",43
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2001",49.4
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2002",59
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2003",44.2
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2004",55.6
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2005",54.6
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2006",59
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2007",63.6
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2008",65.2
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2009",65.6
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2010",67
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2011",67
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2012",66
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2013",66
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2014",64.8
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2015",65.6
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2016",65
"Pakistan","Trade Freedom","score (100 represent the maximum freedom)","2017",67.2
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","1995",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","1996",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","1997",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","1998",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","1999",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2000",70
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2001",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2002",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2003",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2004",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2005",30
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2006",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2007",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2008",40
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2009",40
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2010",30
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2011",40
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2012",35
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2013",35
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2014",40
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2015",50
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2016",55
"Pakistan","Investment Freedom","score (100 represent the maximum freedom)","2017",55
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","1995",70
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","1996",70
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","1997",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","1998",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","1999",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2000",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2001",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2002",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2003",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2004",30
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2005",30
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2006",50
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2007",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2008",30
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2009",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2010",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2011",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2012",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2013",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2014",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2015",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2016",40
"Pakistan","Financial Freedom","score (100 represent the maximum freedom)","2017",40
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","1996",58.6
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","1997",56.7
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","1998",55.2
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","1999",56.3
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2000",55.8
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2001",57.2
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2009",54.8
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2010",53.5
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2011",52.6
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2012",53.8
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2013",53.6
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2014",53.9
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2015",53.1
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2016",53.2
"Papua New Guinea","Overall Score","score (100 represent the maximum freedom)","2017",50.9
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","1996",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","1997",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","1998",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","1999",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2000",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2001",50
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2009",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2010",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2011",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2012",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2013",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2014",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2015",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2016",20
"Papua New Guinea","Property Rights","score (100 represent the maximum freedom)","2017",37.7
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","1996",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","1997",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","1998",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","1999",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2000",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2001",50
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2009",20
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2010",20
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2011",21
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2012",21
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2013",22
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2014",20.2
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2015",25
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2016",25
"Papua New Guinea","Government Integrity","score (100 represent the maximum freedom)","2017",32.7
"Papua New Guinea","Judicial Effectiveness","score (100 represent the maximum freedom)","2017",54
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","1996",81.5
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","1997",81.5
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","1998",81.5
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","1999",81.5
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2000",81.5
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2001",52.9
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2009",67.4
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2010",65
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2011",66.3
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2012",68.3
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2013",67.4
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2014",66.7
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2015",66.9
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2016",67.3
"Papua New Guinea","Tax Burden","score (100 represent the maximum freedom)","2017",67.8
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","1996",69.3
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","1997",74.2
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","1998",75.1
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","1999",79.2
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2000",73.5
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2001",73.5
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2009",71
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2010",63.3
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2011",63.3
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2012",72.6
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2013",72.3
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2014",75.4
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2015",68.7
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2016",76.2
"Papua New Guinea","Government Spending","score (100 represent the maximum freedom)","2017",64.5
"Papua New Guinea","Fiscal Health","score (100 represent the maximum freedom)","2017",16.7
"Papua New Guinea","Business Freedom","score (100 represent the maximum freedom)","1996",70
"Papua New Guinea","Business Freedom","score (100 represent the maximum freedom)","1997",70
"Papua New Guinea","Business Freedom","score (100 represent the maximum freedom)","1998",55
"Papua New Guinea","Business Freedom","score (100 represent the maximum freedom)","1999",55
